"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"8408AAF0D83F57CA","classic_bike","2024-11-17 13:08:18.895","2024-11-17 13:54:38.009","Damen Ave & Cullerton St","13089","Kildare Ave & North Ave","23192",41.854966518753926,-87.67569959163664,41.9095392,-87.7338518,"member"
"CDE47B733979B105","electric_bike","2024-11-06 15:18:54.957","2024-11-06 15:28:58.527","Walsh Park","18067","Albany Ave & Bloomingdale Ave","15655",41.91461,-87.667968,41.91402671273,-87.705126462,"casual"
"89A3E286B4F11651","electric_bike","2024-11-01 10:09:01.783","2024-11-01 10:12:48.660","Aberdeen St & Jackson Blvd","13157","Canal St & Jackson Blvd","13138",41.87772613,-87.65478743,41.878125,-87.639968,"casual"
"B5DB4DB947F43A3B","electric_bike","2024-11-15 12:10:51.082","2024-11-15 12:16:23.405","Aberdeen St & Jackson Blvd","13157","Canal St & Jackson Blvd","13138",41.877748847,-87.654825091,41.878125,-87.639968,"member"
"6530FAD7CDFC8E25","classic_bike","2024-11-07 20:03:52.736","2024-11-07 20:07:33.130","Aberdeen St & Jackson Blvd","13157","Sangamon St & Washington Blvd","13409",41.87772613,-87.65478743,41.883165,-87.6511,"member"
"3AE40B4F0B9308C2","electric_bike","2024-11-03 16:48:18.707","2024-11-03 16:59:08.330","Halsted St & Roscoe St","TA1309000025","Clifton Ave & Armitage Ave","TA1307000163",41.94367,-87.64895,41.918216,-87.656936,"member"
"75DB6865E9257661","electric_bike","2024-11-07 17:57:04.685","2024-11-07 18:18:27.914","Clinton St & Roosevelt Rd","WL-008","Ogden Ave & Roosevelt Rd","KA1504000101",41.8671177825,-87.6410879593,41.86650148316,-87.68469707,"member"
"196E2691DD54443D","classic_bike","2024-11-12 18:13:19.283","2024-11-12 18:22:04.528","Wabash Ave & Grand Ave","TA1307000117","Wabash Ave & Adams St","KA1503000015",41.891466,-87.626761,41.87947235235,-87.6256886059,"member"
"F734536C1B20451B","classic_bike","2024-11-20 17:50:12.012","2024-11-20 17:57:30.832","Lake Park Ave & 47th St","TA1308000035","Woodlawn Ave & Lake Park Ave","KA1503000065",41.809443,-87.591875,41.81409271048,-87.5970051479,"member"
"EB23C8E4C7E3AA10","classic_bike","2024-11-26 17:41:21.898","2024-11-26 17:49:20.369","Lake Park Ave & 47th St","TA1308000035","Woodlawn Ave & Lake Park Ave","KA1503000065",41.809443,-87.591875,41.81409271048,-87.5970051479,"member"
"AFD290E0E6AD4C14","electric_bike","2024-11-25 18:02:11.552","2024-11-25 18:08:42.170","Lake Park Ave & 47th St","TA1308000035","Woodlawn Ave & Lake Park Ave","KA1503000065",41.809443,-87.591875,41.81409271048,-87.5970051479,"member"
"F1C6186E3C7C5A7E","classic_bike","2024-11-09 15:56:18.020","2024-11-09 15:59:42.606","Lake Park Ave & 47th St","TA1308000035","Woodlawn Ave & Lake Park Ave","KA1503000065",41.809443,-87.591875,41.81409271048,-87.5970051479,"member"
"80EE1EEC7D5DE6AC","electric_bike","2024-11-22 15:13:20.474","2024-11-22 15:19:05.175","Clark St & Wellington Ave","TA1307000136","Lakeview Ave & Fullerton Pkwy","TA1309000019",41.9364968219,-87.6475386582,41.925858,-87.638973,"member"
"F45C48CA70CBDA0C","electric_bike","2024-11-01 12:31:58.932","2024-11-01 12:37:58.063","Aberdeen St & Jackson Blvd","13157","Franklin St & Monroe St","TA1309000007",41.87772613,-87.65478743,41.880317,-87.635185,"member"
"1F1C348D7349251B","classic_bike","2024-11-24 16:50:01.188","2024-11-24 16:54:03.678","California Ave & Francis Pl","13259","Stave St & Armitage Ave","13266",41.91849115368695,-87.69742280244827,41.917741,-87.691392,"member"
"E378F80C78C26482","electric_bike","2024-11-14 10:38:17.829","2024-11-14 13:06:21.658",,,"State St & Randolph St","TA1305000029",41.87,-87.62,41.88462107257936,-87.62783423066139,"member"
"F499D7DE5C214FF0","electric_bike","2024-11-05 12:10:28.658","2024-11-05 12:13:06.107",,,"Michigan Ave & Jackson Blvd","TA1309000002",41.87,-87.63,41.8777679,-87.624164,"casual"
"19422A16A563A1A8","classic_bike","2024-11-01 21:57:27.041","2024-11-01 22:02:09.319","Aberdeen St & Jackson Blvd","13157","Desplaines St & Jackson Blvd","15539",41.87772613,-87.65478743,41.87811890091227,-87.64394760131836,"casual"
"41ECE04122A941A1","electric_bike","2024-11-03 15:50:21.093","2024-11-03 15:56:07.370","Rush St & Hubbard St","KA1503000044","McClurg Ct & Ohio St","TA1306000029",41.890173,-87.626185,41.892592119709725,-87.61728912591934,"member"
"FEA646E53ADC5A87","classic_bike","2024-11-15 17:12:45.555","2024-11-15 17:29:14.182","Rush St & Hubbard St","KA1503000044","Canal St & Adams St","13011",41.890173,-87.626185,41.879255,-87.639904,"member"
"65977744ECD0305D","electric_bike","2024-11-01 14:09:24.457","2024-11-01 14:13:54.923","Rush St & Hubbard St","KA1503000044","Orleans St & Hubbard St","636",41.890173,-87.626185,41.890028,-87.636618,"member"
"A6E9039977B20685","classic_bike","2024-11-09 18:22:06.994","2024-11-09 18:27:49.818","Sheridan Rd & Noyes St (NU)","604","Chicago Ave & Sheridan Rd","E008",42.058239,-87.677432,42.050491,-87.677821,"member"
"F166C85F2AD963EC","classic_bike","2024-11-23 09:03:43.281","2024-11-23 09:10:56.086","Benson Ave & Church St","596","University Library (NU)","605",42.048214,-87.683485,42.052939,-87.673447,"member"
"AF57894B6CB0D302","classic_bike","2024-11-11 09:42:15.156","2024-11-11 09:49:10.193","Benson Ave & Church St","596","University Library (NU)","605",42.048214,-87.683485,42.052939,-87.673447,"member"
"72873D4E4693C5C8","classic_bike","2024-11-02 19:39:55.943","2024-11-02 19:50:45.252","Damen Ave & Cortland St","13133","Ashland Ave & Blackhawk St","13224",41.915983,-87.677335,41.907066,-87.667252,"member"
"BBC6CCD2BB84FB4C","electric_bike","2024-11-22 08:44:55.457","2024-11-22 08:51:13.207","Laflin St & Cullerton St","13307","Morgan St & Polk St","TA1307000130",41.85491457576575,-87.66355991363525,41.871737,-87.65103,"member"
"54D4C971D96BC26A","classic_bike","2024-11-01 11:19:39.170","2024-11-01 11:59:13.101","Wabash Ave & 9th St","TA1309000010","Lincoln Ave & Roscoe St*","chargingstx5",41.870769,-87.625734,41.9433502470174,-87.67066776752472,"member"
"AA0EB3588DB9C205","classic_bike","2024-11-14 08:40:48.903","2024-11-14 08:47:05.524","Clark St & Elm St","TA1307000039","Wabash Ave & Grand Ave","TA1307000117",41.902973,-87.63128,41.891466,-87.626761,"member"
"CF5AE3E4086EA7D1","classic_bike","2024-11-20 08:53:59.194","2024-11-20 08:58:49.359","Clinton St & Lake St","13021","Clark St & Lake St","KA1503000012",41.885637,-87.641823,41.88602082773,-87.6308760584,"member"
"3F6D031A87624076","classic_bike","2024-11-15 11:36:24.976","2024-11-15 11:49:28.053","Canal St & Jackson Blvd","13138","Peoria St & Jackson Blvd","13158",41.878125,-87.639968,41.8776415962753,-87.64961779117584,"casual"
"B981D0A6F0875344","classic_bike","2024-11-22 18:28:26.203","2024-11-22 18:33:02.894","Clark St & Armitage Ave","13146","Larrabee St & Webster Ave","13193",41.918306,-87.636282,41.921822,-87.64414,"member"
"BD9C7C198C33C831","classic_bike","2024-11-22 18:34:42.573","2024-11-22 18:59:32.837","Clark St & Wellington Ave","TA1307000136","Damen Ave & Pierce Ave","TA1305000041",41.9364968219,-87.6475386582,41.9093960065,-87.6776919292,"member"
"ECD5A80DE1AD185E","electric_bike","2024-11-05 08:00:03.928","2024-11-05 08:06:45.999","Lincoln Ave & Roscoe St*","chargingstx5","Broadway & Cornelia Ave","13278",41.9433502470174,-87.67066776752472,41.945529,-87.646439,"member"
"FEEB50DDD6D44535","classic_bike","2024-11-19 16:34:10.682","2024-11-19 16:39:07.287","Kedzie Ave & Milwaukee Ave","13085","Richmond St & Diversey Ave","15645",41.928999,-87.70803,41.93190196886,-87.7011951301,"member"
"66C1B692A725DED6","electric_bike","2024-11-19 14:03:14.629","2024-11-19 14:07:22.361","N Carpenter St & W Lake St","20251.0","Clinton St & Washington Blvd","WL-012",41.885586,-87.6531893,41.88338,-87.64117,"member"
"4CFF1981791B33C8","classic_bike","2024-11-15 10:17:40.622","2024-11-15 10:22:57.079","Ada St & Washington Blvd","13353","Clinton St & Washington Blvd","WL-012",41.88283,-87.661206,41.88338,-87.64117,"member"
"C429D069D77AF8C9","classic_bike","2024-11-26 19:09:21.647","2024-11-26 19:12:37.406","Calumet Ave & 33rd St","13217","Indiana Ave & 31st St","TA1308000036",41.8349,-87.61793,41.838842,-87.621857,"member"
"E2D1B4E8FDD905BA","classic_bike","2024-11-01 15:59:46.408","2024-11-01 16:08:27.801","Calumet Ave & 33rd St","13217","State St & 35th St","TA1307000129",41.8349,-87.61793,41.8310363140161,-87.62679755687714,"member"
"0CB5801D345A9975","classic_bike","2024-11-19 16:34:34.461","2024-11-19 16:44:15.186","Orleans St & Merchandise Mart Plaza","TA1305000022","Wells St & Elm St","KA1504000135",41.888243,-87.63639,41.903222,-87.634324,"member"
"237A56B831A55511","electric_bike","2024-11-18 09:45:33.785","2024-11-18 09:45:46.300","Public Rack - Menard Ave & Belmont Ave","562","Public Rack - Menard Ave & Belmont Ave","562",41.9384526,-87.7711009,41.9384526,-87.7711009,"member"
"1E83B706940D177C","electric_bike","2024-11-09 18:16:19.532","2024-11-09 18:23:31.246","Wells St & Elm St","KA1504000135","Wells St & Randolph St","TA1305000030",41.903222,-87.634324,41.884295,-87.633963,"member"
"3C5F7FFFC3036AE2","electric_bike","2024-11-07 07:59:11.638","2024-11-07 08:10:00.554","Canal St & Jackson Blvd","13138","Shedd Aquarium","15544",41.878125,-87.639968,41.86722595682,-87.6153553902,"member"
"C7EB54C975C6E7A3","classic_bike","2024-11-14 14:25:40.897","2024-11-14 14:30:08.540","Ada St & Washington Blvd","13353","Green St & Washington Blvd","13053",41.88283,-87.661206,41.88318130597391,-87.64872461557388,"member"
"C000211AC7669EF4","classic_bike","2024-11-12 17:00:33.625","2024-11-12 17:03:01.877","Calumet Ave & 33rd St","13217","State St & 33rd St","13216",41.8349,-87.61793,41.834734,-87.625813,"member"
"B991892A3FC5B038","classic_bike","2024-11-07 18:49:17.022","2024-11-07 18:53:42.667","Calumet Ave & 33rd St","13217","State St & 33rd St","13216",41.8349,-87.61793,41.834734,-87.625813,"member"
"68CAB38011B92DC2","classic_bike","2024-11-02 16:13:13.587","2024-11-02 16:16:17.208","Calumet Ave & 33rd St","13217","State St & 33rd St","13216",41.8349,-87.61793,41.834734,-87.625813,"member"
"5371D6D6FEFE5E75","classic_bike","2024-11-12 09:42:15.349","2024-11-12 09:45:21.712","Calumet Ave & 33rd St","13217","State St & 33rd St","13216",41.8349,-87.61793,41.834734,-87.625813,"member"
"B459044B864A51B6","electric_bike","2024-11-12 13:25:24.309","2024-11-12 13:27:25.054","Calumet Ave & 33rd St","13217","State St & 33rd St","13216",41.8349,-87.61793,41.834734,-87.625813,"member"
"811CD6382053CF95","electric_bike","2024-11-23 15:28:16.838","2024-11-23 15:29:58.584","Calumet Ave & 33rd St","13217","State St & 33rd St","13216",41.8349,-87.61793,41.834734,-87.625813,"member"
"C207AAF2E2119D9E","classic_bike","2024-11-05 14:45:38.754","2024-11-05 14:47:01.692","Ada St & Washington Blvd","13353","Elizabeth St & Randolph St","23001",41.88283,-87.661206,41.884336,-87.658902,"member"
"7BAAE7E4B3C47984","electric_bike","2024-11-23 16:14:23.288","2024-11-23 16:20:24.907","State St & Randolph St","TA1305000029","Field Blvd & South Water St","15534",41.88462107257936,-87.62783423066139,41.88634906269,-87.6175165471,"member"
"77FA4783D80A9C8D","classic_bike","2024-11-01 10:39:04.920","2024-11-01 10:45:33.288","Clark St & Armitage Ave","13146","Wells St & Concord Ln","TA1308000050",41.918306,-87.636282,41.912133,-87.634656,"member"
"120DA4826AEADDD0","electric_bike","2024-11-17 10:05:34.030","2024-11-17 10:15:40.664","Calumet Ave & 33rd St","13217","Halsted St & Archer Ave","TA1308000013",41.8349,-87.61793,41.847203,-87.646795,"member"
"EF2405DD7343E851","electric_bike","2024-11-14 12:24:05.050","2024-11-14 12:29:18.227","Sheridan Rd & Columbia Ave","660","Greenview Ave & Jarvis Ave","520",42.004583,-87.661406,42.015962,-87.66857,"member"
"7E02D6E194037CB4","electric_bike","2024-11-07 12:29:32.795","2024-11-07 12:34:48.667","Sheridan Rd & Columbia Ave","660","Greenview Ave & Jarvis Ave","520",42.004583,-87.661406,42.015962,-87.66857,"member"
"B8476597EDCE1C47","electric_bike","2024-11-22 17:08:17.063","2024-11-22 17:22:07.422","Ada St & Washington Blvd","13353","Dayton St & North Ave","13058",41.88283,-87.661206,41.9105780349,-87.6494219288,"member"
"4BBDBFA9C98D0EFB","electric_bike","2024-11-14 06:39:08.884","2024-11-14 06:44:32.829","Sheridan Rd & Montrose Ave","TA1307000107","Ravenswood Ave & Lawrence Ave","TA1309000066",41.96167,-87.65464,41.968445,-87.674226,"casual"
"BA935EC4410B60E0","electric_bike","2024-11-01 05:41:35.939","2024-11-01 06:13:39.803","Elston Ave & Wabansia Ave","TA1309000032","Keystone Ave & Montrose Ave","KA1504000164",41.912919,-87.664169,41.96110801623,-87.7289701012,"member"
"D2FF673E9DC475EC","classic_bike","2024-11-04 16:26:21.519","2024-11-04 16:31:43.076","Ada St & Washington Blvd","13353","Damen Ave & Madison St","13134",41.88283,-87.661206,41.88137,-87.67493,"member"
"8890274034F5F9B6","classic_bike","2024-11-20 19:09:46.375","2024-11-20 19:29:05.556","Dayton St & North Ave","13058","Racine Ave & Washington Blvd","654",41.9105780349,-87.6494219288,41.883073,-87.656952,"member"
"F0FC75FA28408A6E","classic_bike","2024-11-15 15:38:31.277","2024-11-15 16:08:06.777","Canal St & Jackson Blvd","13138","New St & Illinois St","TA1306000013",41.878125,-87.639968,41.890847040623804,-87.61861681938171,"casual"
"C63671613BFBA6E6","electric_bike","2024-11-17 21:31:20.805","2024-11-17 21:39:47.036","Southport Ave & Belmont Ave","13229","Bissell St & Armitage Ave*","chargingstx1",41.93947775040509,-87.6637476682663,41.9182955629354,-87.65218332409859,"member"
"FA4D63681C2701E6","classic_bike","2024-11-26 17:56:52.167","2024-11-26 18:03:08.917","Wilton Ave & Belmont Ave","TA1307000134","Lincoln Ave & Diversey Pkwy","TA1307000064",41.940231918108594,-87.65294373035431,41.932225,-87.658617,"member"
"A59658B47BE82C5A","classic_bike","2024-11-23 23:02:02.377","2024-11-23 23:15:10.590","Elston Ave & Wabansia Ave","TA1309000032","Campbell Ave & North Ave","13257",41.912919,-87.664169,41.910535,-87.689556,"member"
"7E9D25F4439EC60A","classic_bike","2024-11-19 18:24:21.238","2024-11-19 18:46:55.822","Ashland Ave & 13th St","13354","Honore St & Division St","TA1305000034",41.865234,-87.666507,41.903119,-87.673935,"member"
"D6C253DD74CB7910","classic_bike","2024-11-20 14:30:07.692","2024-11-20 14:49:18.835","Ashland Ave & 13th St","13354","Honore St & Division St","TA1305000034",41.865234,-87.666507,41.903119,-87.673935,"member"
"8A848D486486CE58","classic_bike","2024-11-12 17:20:10.283","2024-11-12 17:40:44.235","Ashland Ave & 13th St","13354","Honore St & Division St","TA1305000034",41.865234,-87.666507,41.903119,-87.673935,"member"
"8033BFE1FC6E0F02","classic_bike","2024-11-20 16:39:38.372","2024-11-20 16:42:24.021","Elizabeth St & Randolph St","23001","Morgan St & Lake St*","chargingstx4",41.884336,-87.658902,41.88549170626906,-87.65228927135468,"member"
"8D6CF9083250136C","electric_bike","2024-11-14 16:34:30.078","2024-11-14 16:43:01.249","Lincoln Ave & Addison St","TA1309000050","Sheffield Ave & Wellington Ave","TA1307000052",41.946176,-87.673308,41.9362534831413,-87.65266209840775,"member"
"0BBB1C7BD61099BD","electric_bike","2024-11-08 19:41:04.277","2024-11-08 19:49:28.141","Lincoln Ave & Roscoe St*","chargingstx5","Sheffield Ave & Wellington Ave","TA1307000052",41.9433502470174,-87.67066776752472,41.9362534831413,-87.65266209840775,"member"
"A2386587DCA0166B","electric_bike","2024-11-08 16:16:56.169","2024-11-08 16:31:42.329","Wabash Ave & Grand Ave","TA1307000117","Wabash Ave & 9th St","TA1309000010",41.891466,-87.626761,41.870769,-87.625734,"casual"
"83115868D7D53884","classic_bike","2024-11-17 13:04:43.495","2024-11-17 13:14:21.456","Sheffield Ave & Kingsbury St","13154","Damen Ave & Cortland St","13133",41.910522,-87.653106,41.915983,-87.677335,"member"
"7F3054E53FB5126F","classic_bike","2024-11-11 18:49:15.884","2024-11-11 18:54:15.307","Chicago Ave & Sheridan Rd","E008","Sheridan Rd & Noyes St (NU)","604",42.050491,-87.677821,42.058239,-87.677432,"member"
"F37811736B08E3A6","classic_bike","2024-11-16 18:15:09.868","2024-11-16 18:24:10.468","Clinton St & Roosevelt Rd","WL-008","Wabash Ave & 9th St","TA1309000010",41.8671177825,-87.6410879593,41.870769,-87.625734,"member"
"FDE9D97C7632B4F4","classic_bike","2024-11-18 16:03:44.582","2024-11-18 16:12:14.290","Lake Park Ave & 35th St","KA1503000004","Lake Park Ave & 35th St","KA1503000004",41.83127423549,-87.6087991946,41.83127423549,-87.6087991946,"member"
"C0A819FC3F83B61F","electric_bike","2024-11-20 16:00:09.698","2024-11-20 16:09:11.796",,,"Damen Ave & Cortland St","13133",41.92,-87.66,41.915983,-87.677335,"member"
"20DAD11B237FA3DC","electric_bike","2024-11-24 19:55:49.593","2024-11-24 20:10:06.092",,,"Clinton St & Roosevelt Rd","WL-008",41.86,-87.68,41.8671177825,-87.6410879593,"member"
"A1EB90A11D6E2EC7","electric_bike","2024-11-25 16:42:04.353","2024-11-25 16:45:30.214",,,"Sheridan Rd & Noyes St (NU)","604",42.05,-87.67,42.058239,-87.677432,"member"
"7FA2C0A645FBC18F","electric_bike","2024-11-14 15:56:24.466","2024-11-14 16:06:26.410",,,"Clinton St & Roosevelt Rd","WL-008",41.86,-87.67,41.8671177825,-87.6410879593,"member"
"6D94F46D70703D33","electric_bike","2024-11-13 11:33:19.107","2024-11-13 11:35:39.041",,,"Clinton St & Roosevelt Rd","WL-008",41.87,-87.65,41.8671177825,-87.6410879593,"member"
"E89F5550FD2AAC69","electric_bike","2024-11-10 14:03:09.106","2024-11-10 14:11:14.754",,,"Sheffield Ave & Wellington Ave","TA1307000052",41.95,-87.65,41.9362534831413,-87.65266209840775,"member"
"2C68ECDD69489370","electric_bike","2024-11-06 21:04:42.387","2024-11-06 21:13:32.224","State St & Randolph St","TA1305000029","Wabash Ave & 9th St","TA1309000010",41.88462107257936,-87.62783423066139,41.870769,-87.625734,"casual"
"F1CABC5C716C3278","classic_bike","2024-11-18 17:21:12.367","2024-11-18 17:28:24.592","Stave St & Armitage Ave","13266","Damen Ave & Cortland St","13133",41.917741,-87.691392,41.915983,-87.677335,"member"
"46B5D73BA10E5B4C","electric_bike","2024-11-10 13:52:13.182","2024-11-10 14:01:18.128","Franklin St & Monroe St","TA1309000007","Clark St & Elm St","TA1307000039",41.880317,-87.635185,41.902973,-87.63128,"member"
"2E03F9D237718EEC","electric_bike","2024-11-02 18:20:43.708","2024-11-02 18:42:22.868","Racine Ave & Belmont Ave","TA1308000019","Damen Ave & Cortland St","13133",41.939743,-87.658865,41.915983,-87.677335,"member"
"6B7B868C099A5905","electric_bike","2024-11-07 15:40:36.514","2024-11-07 15:50:43.504","Ogden Ave & Roosevelt Rd","KA1504000101","Clinton St & Roosevelt Rd","WL-008",41.86650148316,-87.68469707,41.8671177825,-87.6410879593,"member"
"DBD5B1634AF68060","classic_bike","2024-11-26 17:13:56.632","2024-11-26 17:26:56.786","Clark St & Winnemac Ave","TA1309000035","Western Ave & Leland Ave","TA1307000140",41.973347640473044,-87.6678554713726,41.966399801840986,-87.68870428204536,"member"
"E06CD0FBE843E0C0","classic_bike","2024-11-19 17:16:04.741","2024-11-19 17:40:05.107","Clinton St & Lake St","13021","Sheffield Ave & Wellington Ave","TA1307000052",41.885637,-87.641823,41.9362534831413,-87.65266209840775,"member"
"60096EC343E77CC1","electric_bike","2024-11-04 13:18:26.340","2024-11-04 13:31:34.665","Canal St & Jackson Blvd","13138","Clark St & Elm St","TA1307000039",41.878125,-87.639968,41.902973,-87.63128,"member"
"57289D607BDA65B6","electric_bike","2024-11-12 20:03:54.598","2024-11-12 20:18:28.612","Southport Ave & Wrightwood Ave","TA1307000113","Clark St & Elm St","TA1307000039",41.928773,-87.663913,41.902973,-87.63128,"member"
"0D1BCECD9C75294D","electric_bike","2024-11-27 16:13:24.876","2024-11-27 16:24:14.332","Elizabeth St & Randolph St","23001","Clinton St & Roosevelt Rd","WL-008",41.884336,-87.658902,41.8671177825,-87.6410879593,"member"
"A76ECD40D09B37D6","electric_bike","2024-11-24 20:51:28.763","2024-11-24 21:00:19.314","Larrabee St & Armitage Ave","TA1309000006","Damen Ave & Cortland St","13133",41.918084,-87.643749,41.915983,-87.677335,"member"
"2BAE8A47A34C6037","electric_bike","2024-11-07 19:51:27.650","2024-11-07 20:07:19.060","Lakefront Trail & Bryn Mawr Ave","15576","Western Ave & Leland Ave","TA1307000140",41.98404411519213,-87.65228122472763,41.966399801840986,-87.68870428204536,"member"
"493BCE15E6946529","classic_bike","2024-11-19 15:35:35.758","2024-11-19 15:45:34.997","Michigan Ave & Washington St","13001","Clark St & Elm St","TA1307000039",41.8839840647265,-87.6246839761734,41.902973,-87.63128,"member"
"6F20CBB430C9DB09","classic_bike","2024-11-02 15:51:55.997","2024-11-02 16:01:35.841","Throop St & Taylor St","13139","Clinton St & Roosevelt Rd","WL-008",41.868968,-87.659141,41.8671177825,-87.6410879593,"member"
"98FF5BD657F67372","electric_bike","2024-11-20 16:40:03.915","2024-11-20 16:43:31.175","Franklin St & Chicago Ave","13017","Clark St & Elm St","TA1307000039",41.896746973093805,-87.63566762208939,41.902973,-87.63128,"member"
"BA015A5D599B5662","classic_bike","2024-11-01 14:41:39.934","2024-11-01 14:46:18.155","Broadway & Granville Ave","15571","Sheridan Rd & Loyola Ave","RP-009",41.9947796884,-87.6602845349,42.00104377979,-87.6611982433,"member"
"F365342748591C7A","electric_bike","2024-11-13 15:48:53.064","2024-11-13 16:03:18.497","Kingsbury St & Kinzie St","KA1503000043","Clinton St & Roosevelt Rd","WL-008",41.88917683258,-87.6385057718,41.8671177825,-87.6410879593,"member"
"214BDE86190A7C96","electric_bike","2024-11-06 14:39:03.780","2024-11-06 14:48:34.451","Michigan Ave & Lake St","TA1305000011","Wabash Ave & 9th St","TA1309000010",41.886022,-87.624398,41.870769,-87.625734,"casual"
"24A0E8AF6FB7C4C1","electric_bike","2024-11-09 11:27:41.990","2024-11-09 11:35:24.623","Elston Ave & Wabansia Ave","TA1309000032","Damen Ave & Cortland St","13133",41.912919,-87.664169,41.915983,-87.677335,"member"
"4F5C0547F390B54E","electric_bike","2024-11-06 07:58:06.437","2024-11-06 08:08:21.911","Dayton St & North Ave","13058","Sheffield Ave & Wellington Ave","TA1307000052",41.9105780349,-87.6494219288,41.9362534831413,-87.65266209840775,"member"
"75CD787833EFDB23","classic_bike","2024-11-08 13:03:28.208","2024-11-08 13:15:41.514","Damen Ave & 59th St","561","Western Blvd & 48th Pl","594",41.785861065132,-87.67414391040802,41.805661,-87.683392,"member"
"690FE09617021F19","electric_bike","2024-11-04 20:00:17.723","2024-11-04 20:03:06.651","Broadway & Barry Ave","13137","Sheffield Ave & Wellington Ave","TA1307000052",41.93758231600629,-87.6440978050232,41.9362534831413,-87.65266209840775,"member"
"BD51B0CC499898CC","electric_bike","2024-11-12 08:44:49.944","2024-11-12 09:15:27.987","Sheridan Rd & Irving Park Rd","13063","Public Rack - Pulaski Rd & Armitage Ave","517",41.954245,-87.654406,41.91702,-87.727096,"member"
"2942A030F232AD14","electric_bike","2024-11-02 20:45:11.658","2024-11-02 20:51:17.655","Noble St & Milwaukee Ave","13290","Damen Ave & Cortland St","13133",41.9007,-87.662607,41.915983,-87.677335,"member"
"E6A6FD37D43B7594","classic_bike","2024-11-05 18:59:07.957","2024-11-05 19:25:59.727","Sedgwick St & Webster Ave","13191","Western Ave & Leland Ave","TA1307000140",41.922167,-87.638888,41.966399801840986,-87.68870428204536,"member"
"1745AB19CAD867F2","classic_bike","2024-11-27 17:39:14.389","2024-11-27 17:44:02.419","Clark St & North Ave","13128","Clark St & Elm St","TA1307000039",41.911974,-87.631942,41.902973,-87.63128,"member"
"9927EE660DDFFB9E","classic_bike","2024-11-14 17:45:52.672","2024-11-14 17:56:46.094","Daley Center Plaza","TA1306000010","Clark St & Elm St","TA1307000039",41.884241,-87.629634,41.902973,-87.63128,"member"
"D129973BC6CED869","classic_bike","2024-11-10 13:50:01.827","2024-11-10 14:22:56.767","Shedd Aquarium","15544","Rush St & Cedar St","KA1504000133",41.86722595682,-87.6153553902,41.90230870122,-87.627690528,"casual"
"433CD0F7F6194E9A","electric_bike","2024-11-11 07:53:44.009","2024-11-11 08:01:13.828","St. Louis Ave & Fullerton Ave","KA1504000090","California Ave & Francis Pl","13259",41.92481559681187,-87.71449506282805,41.91849115368695,-87.69742280244827,"member"
