"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"97BEDB4F43ED8890","electric_bike","2024-07-11 17:26:20.365","2024-07-11 17:27:02.890",,,,,41.89,-87.61,41.89,-87.61,"casual"
"0551C497931A3603","electric_bike","2024-07-11 13:58:15.011","2024-07-11 15:04:04.675",,,,,41.96,-87.64,41.89,-87.61,"casual"
"289535FCC8484347","electric_bike","2024-07-11 10:24:36.461","2024-07-11 10:24:53.701",,,,,41.91,-87.68,41.91,-87.68,"casual"
"B38051FC0F1503F3","electric_bike","2024-07-11 13:06:23.232","2024-07-11 13:13:17.357","Morgan Ave & 14th Pl","TA1306000002",,,41.862461448,-87.651131868,41.87,-87.63,"casual"
"0CA4D3B74FCC6381","electric_bike","2024-07-11 17:00:13.788","2024-07-11 17:30:59.688",,,,,41.93,-87.75,41.93,-87.77,"casual"
"B6647977108D5041","electric_bike","2024-07-11 16:37:39.821","2024-07-11 16:56:00.558",,,,,41.93,-87.74,41.93,-87.75,"casual"
"88E7369285C06B1F","electric_bike","2024-07-11 17:07:01.921","2024-07-11 18:19:08.863",,,,,41.98,-87.69,41.9,-87.62,"casual"
"551C5CE64A054953","electric_bike","2024-07-11 17:54:33.799","2024-07-11 18:13:10.046",,,,,42.02,-87.67,41.99,-87.71,"casual"
"A2652D26AC05B625","electric_bike","2024-07-11 00:58:52.006","2024-07-11 01:09:15.010",,,,,41.91,-87.63,41.91,-87.66,"casual"
"425AE8DF590CF39E","electric_bike","2024-07-10 19:00:28.445","2024-07-10 19:04:47.821",,,,,41.92,-87.69,41.92,-87.69,"casual"
"27AEBC82833AF9F1","electric_bike","2024-07-11 08:45:38.454","2024-07-11 08:51:04.872",,,,,41.94,-87.67,41.94,-87.67,"casual"
"82A21927C19C5A60","electric_bike","2024-07-11 14:22:04.726","2024-07-11 14:33:11.084",,,,,41.93,-87.7,41.91,-87.67,"casual"
"C342E83B08283C48","electric_bike","2024-07-11 15:49:53.646","2024-07-11 15:56:03.619",,,,,41.92,-87.69,41.93,-87.71,"casual"
"E7D347AF8B33F19C","electric_bike","2024-07-11 18:33:58.589","2024-07-11 18:42:44.372",,,,,41.78,-87.61,41.78,-87.6,"casual"
"0B302B542AB74026","electric_bike","2024-07-10 20:37:30.714","2024-07-10 20:49:31.171",,,,,42.05,-87.68,42.06,-87.68,"casual"
"2D6F338944F00EC6","electric_bike","2024-07-10 19:05:40.701","2024-07-10 19:22:31.209",,,,,41.94,-87.66,41.91,-87.63,"casual"
"4CA493DC5B91DE76","electric_bike","2024-07-11 19:00:14.992","2024-07-11 19:11:51.852",,,,,41.94,-87.64,41.91,-87.63,"casual"
"149528C26DBCF211","electric_bike","2024-07-10 19:24:31.060","2024-07-10 19:33:56.181",,,,,41.96,-87.64,41.94,-87.63,"casual"
"FDE7C8159DC2924E","electric_bike","2024-07-11 00:01:03.579","2024-07-11 00:20:20.449",,,,,42.04,-87.67,42.03,-87.69,"casual"
"5E42E8A7A4319C79","electric_bike","2024-07-10 20:22:50.199","2024-07-10 20:35:06.666",,,,,41.95,-87.65,41.91,-87.62,"casual"
"9885FC4E96CA6529","electric_bike","2024-07-11 18:49:54.222","2024-07-11 19:04:07.766",,,,,41.93,-87.65,41.92,-87.63,"casual"
"4366A5E4A631A4AA","electric_bike","2024-07-11 18:48:31.576","2024-07-11 18:49:30.008",,,,,41.93,-87.65,41.93,-87.65,"casual"
"5A0B4F62A7B876C7","electric_bike","2024-07-11 01:03:01.200","2024-07-11 01:08:18.822",,,,,41.95,-87.65,41.95,-87.67,"casual"
"D01346898CA9C6E0","electric_bike","2024-07-10 20:10:45.671","2024-07-10 20:43:50.760",,,,,41.9,-87.68,41.91,-87.67,"casual"
"4861BDCE7FB659D6","electric_bike","2024-07-11 16:36:04.096","2024-07-11 16:56:52.342",,,,,41.84,-87.72,41.87,-87.7,"casual"
"0BBBB2FB7D5550A3","electric_bike","2024-07-11 11:42:08.051","2024-07-11 12:00:38.977",,,,,41.87,-87.7,41.84,-87.72,"casual"
"F179C9322206527E","electric_bike","2024-07-10 21:37:22.820","2024-07-10 22:49:38.739",,,,,41.93,-87.64,41.93,-87.64,"casual"
"838149D5DC2379E7","electric_bike","2024-07-11 15:46:36.997","2024-07-11 16:24:32.409",,,,,41.91,-87.73,41.92,-87.63,"casual"
"7E72CDCF6281BB94","electric_bike","2024-07-11 15:45:35.236","2024-07-11 15:45:58.699",,,,,41.91,-87.73,41.91,-87.73,"casual"
"3EAB34A5330F4591","electric_bike","2024-07-11 09:45:53.158","2024-07-11 09:50:12.039",,,,,41.92,-87.71,41.92,-87.7,"casual"
"00987A57CFA8C2A5","electric_bike","2024-07-11 18:57:56.125","2024-07-11 19:02:54.751",,,,,41.93,-87.7,41.92,-87.71,"casual"
"D1429B3635BBE36B","electric_bike","2024-07-10 19:40:20.802","2024-07-10 19:54:28.867",,,,,41.92,-87.65,41.94,-87.64,"casual"
"52C90FCBA2789161","electric_bike","2024-07-11 17:58:02.756","2024-07-11 18:21:09.125",,,,,41.92,-87.65,41.92,-87.63,"casual"
"091F512EF615FC98","electric_bike","2024-07-11 11:36:53.187","2024-07-11 11:44:09.322",,,,,41.89,-87.62,41.88,-87.63,"casual"
"5641D5A5FAA910D6","electric_bike","2024-07-10 21:00:17.853","2024-07-10 21:12:20.978",,,,,41.93,-87.66,41.94,-87.68,"casual"
"2A04859511B24CE1","electric_bike","2024-07-11 18:43:03.673","2024-07-11 18:57:36.603",,,,,41.99,-87.66,41.95,-87.65,"casual"
"7E36A43DE4350AD2","electric_bike","2024-07-10 20:27:21.285","2024-07-10 20:36:54.378",,,,,41.93,-87.7,41.9,-87.7,"casual"
"4B564C1D517F37FB","electric_bike","2024-07-10 20:26:23.729","2024-07-10 20:26:53.724",,,,,41.93,-87.7,41.93,-87.7,"casual"
"9FF9407F600961C4","electric_bike","2024-07-10 23:05:46.229","2024-07-10 23:11:42.194",,,,,41.91,-87.69,41.92,-87.7,"casual"
"AFF12D38C1E78C27","electric_bike","2024-07-11 00:01:30.197","2024-07-11 00:04:08.401",,,,,41.92,-87.7,41.92,-87.71,"casual"
"289A3BDEF4DFBCC1","electric_bike","2024-07-10 22:22:44.935","2024-07-10 22:29:03.890",,,,,41.9,-87.7,41.91,-87.69,"casual"
"4CD2DD63CD0B7F5C","electric_bike","2024-07-10 20:01:10.498","2024-07-10 20:06:41.621",,,,,41.92,-87.71,41.93,-87.7,"casual"
"B608CB1199A85C6C","electric_bike","2024-07-11 18:30:02.144","2024-07-11 18:33:42.727",,,,,41.96,-87.65,41.96,-87.64,"casual"
"73EAC09BD38F07A1","electric_bike","2024-07-11 00:50:31.561","2024-07-11 00:54:44.832",,,,,41.95,-87.67,41.95,-87.68,"casual"
"6FB2B54132664B31","electric_bike","2024-07-10 19:43:52.193","2024-07-10 20:01:14.859",,,,,41.91,-87.63,41.93,-87.67,"casual"
"5D616DE3D0518382","electric_bike","2024-07-10 19:25:24.585","2024-07-10 19:25:43.231",,,,,41.91,-87.63,41.91,-87.63,"casual"
"71E4E648DC216EBC","electric_bike","2024-07-11 14:49:10.170","2024-07-11 15:04:39.076",,,,,41.81,-87.69,41.85,-87.69,"casual"
"D8E3551E0B37D6C4","electric_bike","2024-07-11 18:02:50.574","2024-07-11 18:06:50.853",,,,,42.01,-87.68,42.0,-87.67,"casual"
"0B1944E05FABAA5C","electric_bike","2024-07-10 21:09:31.651","2024-07-10 21:12:55.224",,,,,42.06,-87.68,42.06,-87.68,"casual"
"F5DCA3D18C867FCD","electric_bike","2024-07-10 22:46:30.938","2024-07-10 23:01:22.884",,,,,41.95,-87.7,41.92,-87.66,"casual"
"31A7DBC00EA45103","electric_bike","2024-07-11 18:57:14.713","2024-07-11 19:04:50.288","California Ave & Milwaukee Ave","13084",,,41.922686338,-87.697144151,41.93,-87.69,"casual"
"72C6CCF2F0A636C4","electric_bike","2024-07-11 08:03:04.109","2024-07-11 08:05:52.806",,,,,41.92,-87.7,41.92,-87.69,"casual"
"E54E175AF6DE31E3","electric_bike","2024-07-10 21:43:31.183","2024-07-10 21:56:35.779",,,,,41.97,-87.66,41.93,-87.64,"casual"
"F35DEED2AAC2BC4B","electric_bike","2024-07-10 19:46:24.775","2024-07-10 20:04:22.426",,,,,41.92,-87.64,41.97,-87.66,"casual"
"48D076238598BB86","electric_bike","2024-07-10 22:30:53.773","2024-07-10 22:41:01.178",,,,,41.92,-87.65,41.91,-87.63,"casual"
"EFEE1ABC9C2F43CD","electric_bike","2024-07-10 19:35:54.896","2024-07-10 19:44:38.940",,,,,41.91,-87.63,41.92,-87.64,"casual"
"B01924D5AB0028C6","electric_bike","2024-07-31 18:56:23.306","2024-07-31 19:24:11.343",,,,,41.87,-87.62,41.91,-87.63,"casual"
"B680CDDF4F2B5B19","electric_bike","2024-07-31 11:26:08.080","2024-07-31 12:03:15.141",,,,,41.98,-87.67,41.96,-87.65,"casual"
"D120E4C68350940B","electric_bike","2024-07-31 17:51:46.252","2024-07-31 18:38:29.347",,,,,41.91,-87.67,41.87,-87.62,"casual"
"910A51C117868491","electric_bike","2024-07-31 17:50:36.253","2024-07-31 17:50:49.378",,,,,41.91,-87.67,41.91,-87.67,"casual"
"C7AF0431BC5F3E6B","electric_bike","2024-07-30 19:27:29.343","2024-07-30 19:27:44.000",,,,,41.91,-87.63,41.91,-87.63,"casual"
"5089D9D4FF13D1C5","electric_bike","2024-07-31 13:14:38.351","2024-07-31 13:21:50.807",,,,,41.92,-87.69,41.93,-87.68,"casual"
"8E657D5D8BB117B0","electric_bike","2024-07-30 19:29:14.720","2024-07-30 19:40:46.680",,,,,41.92,-87.63,41.95,-87.65,"casual"
"46C596F21ED8FFFE","electric_bike","2024-07-31 14:50:15.367","2024-07-31 14:54:55.327",,,,,41.89,-87.62,41.89,-87.62,"casual"
"56CBA67949F8E870","electric_bike","2024-07-31 14:20:38.428","2024-07-31 14:27:39.722",,,,,41.88,-87.62,41.89,-87.62,"casual"
"5993860EE559ECE9","electric_bike","2024-07-30 19:12:10.546","2024-07-30 19:20:03.355",,,,,41.93,-87.64,41.94,-87.64,"casual"
"6B7A2E915259F1B7","electric_bike","2024-07-31 18:36:13.079","2024-07-31 18:57:14.013",,,,,41.99,-87.79,41.99,-87.79,"casual"
"FE585F4776E80EA0","electric_bike","2024-07-31 18:34:23.169","2024-07-31 18:34:54.736","Public Rack - Nashotah & Northwest Hwy","1195.0","Public Rack - Nashotah & Northwest Hwy","1195.0",41.988141,-87.791447,41.988141,-87.791447,"casual"
"F77C2F52927D0ACF","electric_bike","2024-07-31 08:15:27.098","2024-07-31 08:20:13.177",,,,,41.92,-87.69,41.93,-87.69,"casual"
"D1B9099F9C73547C","electric_bike","2024-07-31 06:49:41.028","2024-07-31 07:07:20.234",,,,,41.96,-87.65,41.93,-87.69,"casual"
"A1844BE17779C2D5","electric_bike","2024-07-31 17:41:19.877","2024-07-31 17:53:42.388",,,,,41.88,-87.63,41.9,-87.63,"casual"
"A3DC91E12C19ADB3","electric_bike","2024-07-31 18:33:55.762","2024-07-31 18:49:28.460",,,,,41.94,-87.66,41.95,-87.7,"casual"
"D89268752C42B6D3","electric_bike","2024-07-31 14:42:30.645","2024-07-31 14:46:26.925",,,,,41.93,-87.68,41.93,-87.69,"casual"
"36076888187BB26D","electric_bike","2024-07-30 20:35:18.707","2024-07-30 21:14:38.347",,,,,41.91,-87.68,41.91,-87.7,"casual"
"DF97225A08A9D3A6","electric_bike","2024-07-30 19:47:34.673","2024-07-30 19:58:58.712",,,,,41.99,-87.65,42.01,-87.67,"casual"
"620808E74BBED3EB","electric_bike","2024-07-31 15:37:24.144","2024-07-31 15:52:16.844",,,,,41.9,-87.62,41.89,-87.61,"casual"
"E099D3896D6735A9","electric_bike","2024-07-30 19:29:27.248","2024-07-30 19:48:34.290",,,,,41.94,-87.64,41.91,-87.67,"casual"
"D962A99A871DB9FE","electric_bike","2024-07-31 17:23:52.001","2024-07-31 17:46:18.247",,,,,41.88,-87.65,41.94,-87.64,"casual"
"F81152CD5AFA0EA5","electric_bike","2024-07-30 21:40:10.852","2024-07-30 21:58:36.787",,,,,41.91,-87.68,41.94,-87.64,"casual"
"25F743C48994DB39","electric_bike","2024-07-31 14:16:06.465","2024-07-31 14:22:28.627",,,,,41.9,-87.62,41.9,-87.62,"casual"
"148E884666224327","electric_bike","2024-07-31 14:15:03.513","2024-07-31 14:15:22.048",,,,,41.9,-87.62,41.9,-87.62,"casual"
"270A58E990CBB647","electric_bike","2024-07-31 10:29:34.838","2024-07-31 10:34:06.163",,,,,41.97,-87.74,41.97,-87.75,"casual"
"1A1FD866440593A9","electric_bike","2024-07-30 21:09:27.894","2024-07-30 21:29:06.527",,,,,41.92,-87.63,41.94,-87.65,"casual"
"AB528142FF5F6F25","electric_bike","2024-07-31 17:03:46.551","2024-07-31 17:10:29.212",,,,,41.94,-87.65,41.93,-87.66,"casual"
"401307D40E60D6EE","electric_bike","2024-07-31 00:06:17.015","2024-07-31 00:16:18.647",,,,,42.02,-87.68,42.01,-87.66,"casual"
"978B15FFF796B7C5","electric_bike","2024-07-31 00:05:28.777","2024-07-31 00:05:57.569",,,,,42.02,-87.68,42.02,-87.68,"casual"
"90DD5BAD90DCED92","electric_bike","2024-07-31 01:05:49.013","2024-07-31 01:13:16.886",,,,,42.01,-87.66,42.02,-87.68,"casual"
"34AF544498446B9A","electric_bike","2024-07-30 20:03:36.944","2024-07-30 20:20:29.104",,,,,41.99,-87.66,41.95,-87.64,"casual"
"536BBFE02D603132","electric_bike","2024-07-31 18:20:17.836","2024-07-31 18:32:19.869",,,,,41.89,-87.62,41.89,-87.62,"casual"
"426616A1AC685FD0","electric_bike","2024-07-31 17:09:31.600","2024-07-31 17:16:33.241",,,,,41.93,-87.64,41.93,-87.66,"casual"
"991CEAE92D9F3160","electric_bike","2024-07-30 19:48:27.863","2024-07-30 20:03:47.085",,,,,41.91,-87.75,41.91,-87.75,"casual"
"8A7E0AA50D8654A6","electric_bike","2024-07-31 18:40:40.719","2024-07-31 18:46:39.186",,,,,41.9,-87.63,41.91,-87.63,"casual"
"1B57287A4BB3C084","electric_bike","2024-07-31 18:59:35.052","2024-07-31 19:05:13.852",,,,,41.85,-87.63,41.86,-87.62,"casual"
"CFB4C3A2D3B9F514","electric_bike","2024-07-31 18:29:00.202","2024-07-31 18:29:41.969",,,,,41.94,-87.64,41.94,-87.65,"casual"
"BA18BACEA7C4B2F2","electric_bike","2024-07-31 05:46:55.242","2024-07-31 05:54:57.093",,,,,41.9,-87.75,41.91,-87.74,"casual"
"4AAA08781CEC64D9","electric_bike","2024-07-31 16:35:04.241","2024-07-31 16:41:26.097",,,,,41.92,-87.64,41.93,-87.64,"casual"
"465A0E5C0190FA87","electric_bike","2024-07-31 16:52:44.068","2024-07-31 16:57:42.298",,,,,41.93,-87.64,41.92,-87.64,"casual"
"843E6150CE16FFEC","electric_bike","2024-07-31 16:17:07.297","2024-07-31 16:23:39.024",,,,,41.88,-87.65,41.89,-87.65,"casual"
"F5FD00A00070CF99","electric_bike","2024-07-31 18:11:46.717","2024-07-31 18:24:10.967",,,,,41.92,-87.65,41.92,-87.64,"casual"
"462BF586BC768D1E","electric_bike","2024-07-31 16:11:32.054","2024-07-31 16:49:08.425",,,,,41.9,-87.62,41.86,-87.61,"casual"
"BD5FA66566922D46","electric_bike","2024-07-31 17:51:01.404","2024-07-31 18:07:06.170",,,,,41.9,-87.62,41.92,-87.63,"casual"
"1E26BDB36F15485D","electric_bike","2024-07-31 14:28:51.076","2024-07-31 14:35:53.242",,,,,41.71,-87.61,41.72,-87.62,"casual"
"31EEAA5EC7C7568E","electric_bike","2024-07-31 14:23:08.112","2024-07-31 14:27:36.240",,,,,41.7,-87.61,41.71,-87.61,"casual"
"CCA171E00F21194F","electric_bike","2024-07-31 11:25:49.703","2024-07-31 11:46:12.419",,,,,41.93,-87.67,41.89,-87.65,"casual"
"9EC10480D369C4CA","electric_bike","2024-07-31 07:41:50.540","2024-07-31 07:45:50.954",,,,,41.97,-87.77,41.97,-87.76,"casual"
"0BA9D6B127D6D12A","electric_bike","2024-07-31 14:37:10.801","2024-07-31 15:01:54.888",,,,,41.9,-87.62,41.9,-87.62,"casual"
"718DB93768976402","electric_bike","2024-07-31 17:54:24.025","2024-07-31 18:09:54.912",,,,,41.89,-87.62,41.87,-87.61,"casual"
"209438A82488259C","electric_bike","2024-07-31 08:23:56.899","2024-07-31 08:42:02.976",,,,,41.9,-87.7,41.87,-87.67,"casual"
"3A2E75AF64F7E0EC","electric_bike","2024-07-31 17:53:11.381","2024-07-31 17:58:08.698",,,,,41.97,-87.66,41.98,-87.66,"casual"
"CC845AE453BB2C37","electric_bike","2024-07-31 19:04:39.297","2024-07-31 19:24:15.153",,,,,41.9,-87.62,41.87,-87.62,"casual"
"61864CDBBEE48AA7","electric_bike","2024-07-31 18:41:38.348","2024-07-31 18:50:15.947",,,,,41.94,-87.64,41.91,-87.63,"casual"
"FA53D419A5156BE7","electric_bike","2024-07-31 17:47:04.742","2024-07-31 17:53:01.579","California Ave & Milwaukee Ave","13084",,,41.922695,-87.697153,41.93,-87.69,"casual"
"792C3AE1049DB073","electric_bike","2024-07-31 17:12:39.259","2024-07-31 17:13:44.913",,,,,41.89,-87.63,41.9,-87.63,"casual"
"2000BC3C84CABC2E","electric_bike","2024-07-31 08:47:32.726","2024-07-31 08:59:42.869",,,,,41.89,-87.66,41.88,-87.63,"casual"
"DF0A9A7E516EF14D","electric_bike","2024-07-31 12:40:43.732","2024-07-31 12:49:34.781",,,,,41.78,-87.59,41.79,-87.6,"casual"
"D6D97FA088CC11A2","electric_bike","2024-07-31 18:13:26.381","2024-07-31 18:26:41.920","Wood St & Chicago Ave","637",,,41.895634,-87.672069,41.93,-87.67,"casual"
"72702983666D3027","electric_bike","2024-07-31 18:38:12.827","2024-07-31 18:47:59.911",,,,,41.85,-87.62,41.86,-87.62,"casual"
"6B5FF5F9FCDD4A6A","electric_bike","2024-07-31 18:28:43.269","2024-07-31 18:29:00.769",,,,,41.87,-87.65,41.87,-87.65,"casual"
"BC25E6A192C513F5","electric_bike","2024-07-31 06:07:20.925","2024-07-31 06:14:09.352",,,,,41.87,-87.66,41.86,-87.65,"casual"
"BC5585DCB3C96A43","electric_bike","2024-07-31 18:28:08.477","2024-07-31 18:28:25.259",,,,,41.87,-87.65,41.87,-87.65,"casual"
"D55D1D020CE03B99","electric_bike","2024-07-30 19:01:04.565","2024-07-30 19:13:01.427",,,,,41.91,-87.63,41.93,-87.65,"casual"
"BA43D63EACAC3972","electric_bike","2024-07-31 06:54:27.135","2024-07-31 07:31:46.922",,,,,41.99,-87.68,41.89,-87.67,"member"
"19964BC8DDC1EB2A","electric_bike","2024-07-31 16:31:49.496","2024-07-31 16:48:47.139",,,,,41.89,-87.67,41.87,-87.64,"member"
"5E7B256CA5B509AA","electric_bike","2024-07-30 20:02:05.372","2024-07-30 20:02:19.225",,,,,41.88,-87.62,41.88,-87.62,"casual"
"4B28419D114A44DA","electric_bike","2024-07-30 20:02:50.479","2024-07-30 20:03:10.126",,,,,41.88,-87.62,41.88,-87.62,"casual"
"4688907A16201C37","electric_bike","2024-07-31 12:57:44.606","2024-07-31 13:05:10.399",,,,,41.97,-87.68,41.96,-87.68,"casual"
"0D8004E9A426817C","electric_bike","2024-07-05 20:02:22.074","2024-07-05 20:02:47.483",,,,,41.89,-87.61,41.89,-87.61,"casual"
"3983C741CF822C4E","electric_bike","2024-07-06 15:14:48.172","2024-07-06 15:48:08.695",,,,,41.87,-87.61,41.87,-87.61,"casual"
"CFD16AE22C0824BB","electric_bike","2024-07-06 18:36:50.910","2024-07-06 19:10:11.442",,,,,41.89,-87.61,41.86,-87.61,"casual"
"B778BF69498CA176","electric_bike","2024-07-06 13:01:11.638","2024-07-06 13:02:41.532",,,,,41.98,-87.65,41.98,-87.65,"casual"
"5E830EDD32DBC8DE","electric_bike","2024-07-06 16:05:11.552","2024-07-06 16:50:52.158",,,,,41.92,-87.64,41.88,-87.62,"casual"
"1FB79D0A728A47EB","electric_bike","2024-07-06 04:05:18.835","2024-07-06 04:10:14.035",,,,,42.0,-87.67,42.0,-87.67,"casual"
"FA6BAA43F0F2683A","electric_bike","2024-07-05 19:34:21.942","2024-07-05 19:37:50.523",,,,,42.0,-87.67,42.0,-87.66,"casual"
"B1F79AA40AA4289E","electric_bike","2024-07-05 19:02:40.235","2024-07-05 19:08:09.032",,,,,42.0,-87.66,42.0,-87.67,"casual"
"4F8CDE8154EAFBAC","electric_bike","2024-07-06 14:24:27.045","2024-07-06 14:25:05.916",,,,,41.91,-87.63,41.91,-87.63,"casual"
"7FFD70F5EB7FE349","electric_bike","2024-07-06 14:25:49.125","2024-07-06 14:40:11.910",,,,,41.91,-87.63,41.9,-87.63,"casual"
"F469A8A6410EE985","electric_bike","2024-07-06 14:55:28.683","2024-07-06 15:27:52.874",,,,,41.9,-87.63,41.87,-87.67,"casual"
"2D56B36B67C64454","electric_bike","2024-07-06 16:36:13.997","2024-07-06 16:58:27.414",,,,,41.9,-87.64,41.9,-87.63,"casual"
"6924082E6F4B6830","electric_bike","2024-07-06 15:44:09.743","2024-07-06 16:00:44.952",,,,,41.94,-87.67,41.93,-87.71,"casual"
"B32D0A46B677BAD0","electric_bike","2024-07-06 14:19:57.009","2024-07-06 15:01:36.203",,,,,41.88,-87.69,41.88,-87.62,"casual"
"647C7BBFB6B615D5","electric_bike","2024-07-06 13:49:28.825","2024-07-06 13:58:05.757",,,,,41.86,-87.61,41.85,-87.61,"member"
"43B850E2C219DF1F","electric_bike","2024-07-06 17:26:47.140","2024-07-06 17:32:49.811",,,,,41.95,-87.73,41.95,-87.75,"casual"
"606993E20CF70A67","electric_bike","2024-07-06 12:36:35.130","2024-07-06 13:13:47.627",,,,,41.9,-87.62,41.89,-87.63,"casual"
"44014210875C8C6F","electric_bike","2024-07-06 01:21:12.884","2024-07-06 01:38:29.107",,,,,41.88,-87.65,41.94,-87.66,"casual"
"2C0895D05B093BAE","electric_bike","2024-07-05 22:08:50.149","2024-07-05 22:17:37.464",,,,,41.88,-87.64,41.88,-87.63,"casual"
"2A3ADCC8204A3796","electric_bike","2024-07-06 15:08:46.358","2024-07-06 15:46:28.302",,,,,41.97,-87.64,41.89,-87.62,"casual"
"937537EFCB7DC5B0","electric_bike","2024-07-06 15:38:37.310","2024-07-06 15:59:22.830",,,,,41.91,-87.63,41.9,-87.62,"casual"
"02B19E9B303E9E78","electric_bike","2024-07-06 11:38:39.344","2024-07-06 11:51:22.548",,,,,41.92,-87.64,41.92,-87.66,"casual"
"731C2F003E8C7704","electric_bike","2024-07-06 10:54:54.730","2024-07-06 10:55:30.690",,,,,41.92,-87.64,41.92,-87.64,"casual"
"CA8C435A8886B354","electric_bike","2024-07-06 10:55:52.784","2024-07-06 10:58:21.877",,,,,41.92,-87.64,41.91,-87.63,"casual"
"201F9AA313AF3337","electric_bike","2024-07-06 10:59:57.093","2024-07-06 11:03:06.016",,,,,41.91,-87.63,41.91,-87.64,"casual"
"C2F4F390F6FB9311","electric_bike","2024-07-06 13:42:27.645","2024-07-06 13:56:51.895",,,,,41.92,-87.7,41.94,-87.7,"casual"
"6161D3C02F2B7ACB","electric_bike","2024-07-06 14:01:00.743","2024-07-06 14:06:34.184",,,,,41.89,-87.61,41.88,-87.62,"casual"
