"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"6FBAF95CFC0268E7","electric_bike","2024-10-27 19:23:55.567","2024-10-27 19:53:38.708",,,,,41.93,-87.71,41.9,-87.63,"member"
"2561E18BB84C8630","electric_bike","2024-10-03 05:39:53.754","2024-10-03 05:57:25.170",,,,,41.96,-87.68,41.9,-87.65,"member"
"EAD0A07368D0DE85","electric_bike","2024-10-03 06:01:49.521","2024-10-03 06:09:35.411",,,,,41.9,-87.65,41.88,-87.66,"member"
"7B8362D7A2FA34DB","electric_bike","2024-10-03 07:43:30.070","2024-10-03 07:45:48.919",,,,,41.88,-87.66,41.88,-87.65,"member"
"DDF35ADD1C6E1244","electric_bike","2024-10-03 17:09:38.253","2024-10-03 17:21:58.926",,,,,41.93,-87.65,41.96,-87.68,"member"
"DC58C42FB482928E","electric_bike","2024-10-03 07:52:28.717","2024-10-03 07:54:20.798",,,,,42.0,-87.66,41.99,-87.66,"member"
"5773DB0CD6097F5D","electric_bike","2024-10-03 16:50:26.564","2024-10-03 17:00:23.973",,,,,41.94,-87.67,41.93,-87.65,"member"
"1367B6ABE5D065A3","electric_bike","2024-10-06 11:07:57.806","2024-10-06 11:32:04.488",,,,,41.96,-87.68,41.94,-87.64,"member"
"AF87950E0DB95751","electric_bike","2024-10-06 12:46:25.017","2024-10-06 12:50:54.225",,,,,41.97,-87.69,41.97,-87.68,"member"
"425F1E6720E7C1B0","electric_bike","2024-10-05 12:47:53.733","2024-10-05 12:53:06.829",,,,,41.91,-87.63,41.91,-87.63,"member"
"05DECD7424EC8C3B","electric_bike","2024-10-05 18:17:57.805","2024-10-05 18:22:17.144",,,,,41.92,-87.65,41.92,-87.64,"member"
"55AC8A5D4EC38B46","electric_bike","2024-10-05 18:12:01.525","2024-10-05 18:15:23.615",,,,,41.92,-87.64,41.92,-87.65,"member"
"ECEB5AE9AFE7F7FE","electric_bike","2024-10-05 17:13:14.613","2024-10-05 17:16:05.975",,,,,41.92,-87.64,41.92,-87.65,"member"
"EF797EC2F46AEA54","electric_bike","2024-10-05 17:19:59.940","2024-10-05 17:23:36.378",,,,,41.92,-87.65,41.92,-87.64,"member"
"6D25A180DEF90F72","electric_bike","2024-10-05 00:40:07.423","2024-10-05 00:46:31.001",,,,,41.99,-87.66,42.0,-87.67,"member"
"9D7C04D6C8FB9F7B","electric_bike","2024-10-28 18:07:54.670","2024-10-28 18:24:02.810",,,,,41.84,-87.63,41.84,-87.64,"member"
"D3935F9DBF1B4304","electric_bike","2024-10-31 14:19:21.680","2024-10-31 14:21:18.627","California Ave & Milwaukee Ave","13084",,,41.922695,-87.697153,41.93,-87.69,"member"
"2C781D5F01629249","electric_bike","2024-10-20 19:40:59.708","2024-10-20 20:06:43.880",,,,,41.85,-87.63,41.8,-87.59,"member"
"BB7258C3B3C602DC","electric_bike","2024-10-19 10:11:36.864","2024-10-19 10:19:31.014",,,,,41.93,-87.65,41.92,-87.63,"member"
"8E993A65649A7024","electric_bike","2024-10-20 11:21:45.411","2024-10-20 11:37:46.251",,,,,41.93,-87.65,41.89,-87.63,"member"
"319415EC7CAAB401","electric_bike","2024-10-23 02:46:56.165","2024-10-23 02:55:47.951",,,,,41.95,-87.65,41.97,-87.66,"member"
"8C2257966994FF21","electric_bike","2024-10-23 00:27:12.702","2024-10-23 00:31:00.579",,,,,41.94,-87.65,41.95,-87.65,"member"
"A038117DE71D1033","electric_bike","2024-10-23 03:38:53.280","2024-10-23 03:45:15.663",,,,,41.97,-87.66,41.98,-87.67,"member"
"B22ACF5F1AE43EFA","electric_bike","2024-10-23 02:13:17.161","2024-10-23 02:22:51.611",,,,,41.95,-87.65,41.95,-87.65,"member"
"083661B91B6046D9","electric_bike","2024-10-25 20:40:27.231","2024-10-25 20:45:37.017",,,,,41.94,-87.66,41.94,-87.65,"member"
"DA440698E8D2DBC7","electric_bike","2024-10-26 08:01:50.939","2024-10-26 08:03:33.672",,,,,41.96,-87.68,41.96,-87.68,"member"
"CE40FC6F0922F6C6","electric_bike","2024-10-26 08:08:21.967","2024-10-26 08:10:20.048",,,,,41.96,-87.68,41.96,-87.68,"member"
"808376AEA8086916","electric_bike","2024-10-26 02:07:08.356","2024-10-26 02:11:37.053",,,,,41.92,-87.64,41.92,-87.66,"member"
"DE600DD42C6ED38C","electric_bike","2024-10-05 08:44:39.311","2024-10-05 08:53:02.646",,,,,41.9,-87.67,41.91,-87.68,"member"
"34DB9CADEA40B7B0","electric_bike","2024-10-05 15:42:54.921","2024-10-05 15:47:11.588",,,,,41.94,-87.65,41.94,-87.65,"member"
"99ECB72222DC4F6F","electric_bike","2024-10-05 15:30:47.687","2024-10-05 15:33:44.938",,,,,41.94,-87.65,41.94,-87.65,"member"
"67779FE4F5B5189E","electric_bike","2024-10-05 12:44:43.428","2024-10-05 13:04:28.535",,,,,41.94,-87.64,41.94,-87.63,"member"
"F9F24FFF53A64232","electric_bike","2024-10-05 14:04:10.634","2024-10-05 14:09:34.524",,,,,41.94,-87.63,41.94,-87.65,"member"
"A6123D0C80540017","electric_bike","2024-10-06 18:26:32.070","2024-10-06 18:57:33.743",,,,,41.94,-87.64,42.0,-87.69,"member"
"0DC0745938FA4F59","electric_bike","2024-10-28 16:28:06.136","2024-10-28 16:58:20.049",,,,,41.89,-87.62,41.9,-87.67,"member"
"49E0023E0A12AEB6","electric_bike","2024-10-11 16:22:58.974","2024-10-11 16:35:39.725",,,,,41.97,-87.65,41.97,-87.68,"member"
"C063000BFD85837C","electric_bike","2024-10-11 06:26:57.660","2024-10-11 06:52:46.467",,,,,41.96,-87.68,41.88,-87.66,"member"
"0A6C2F746EE8A77E","electric_bike","2024-10-11 16:10:02.460","2024-10-11 16:10:04.224",,,,,41.88,-87.64,41.88,-87.64,"member"
"1EA945583EB0E967","electric_bike","2024-10-24 09:34:04.635","2024-10-24 10:00:05.895",,,,,41.95,-87.65,41.89,-87.62,"member"
"E170B3F860DB5C6F","electric_bike","2024-10-11 12:31:40.855","2024-10-11 12:37:36.939",,,,,41.79,-87.6,41.8,-87.6,"member"
"0F273F5EAB7B9D8C","electric_bike","2024-10-20 22:55:53.236","2024-10-20 23:22:28.228",,,,,41.91,-87.67,41.91,-87.67,"member"
"ECCFC3471F067A96","electric_bike","2024-10-21 18:26:32.815","2024-10-21 18:32:18.696",,,,,41.9,-87.64,41.9,-87.63,"member"
"0D1DE03F7FD941DD","electric_bike","2024-10-05 10:11:33.232","2024-10-05 10:26:11.167",,,,,41.85,-87.68,41.86,-87.62,"member"
"C398A7FD53D276E1","electric_bike","2024-10-05 10:26:55.988","2024-10-05 10:30:32.385",,,,,41.86,-87.62,41.86,-87.61,"member"
"3C879EEA64AD6778","electric_bike","2024-10-05 10:09:21.309","2024-10-05 10:10:28.345",,,,,41.85,-87.68,41.85,-87.68,"member"
"6CA1A0EC2DEA207E","electric_bike","2024-10-23 10:19:47.827","2024-10-23 10:26:22.276",,,,,41.89,-87.63,41.88,-87.65,"member"
"D26D985EAAB5D081","electric_bike","2024-10-09 18:15:30.302","2024-10-09 18:25:08.590",,,,,41.9,-87.63,41.93,-87.65,"member"
"6FB98941B464ECC0","electric_bike","2024-10-04 17:39:17.472","2024-10-04 17:39:51.910",,,,,41.89,-87.61,41.89,-87.61,"member"
"F14890EA2A5AF5BB","electric_bike","2024-10-04 17:40:15.657","2024-10-04 17:52:14.249",,,,,41.89,-87.61,41.9,-87.63,"member"
"92CAF4E8CF93B724","electric_bike","2024-10-29 17:54:05.126","2024-10-29 18:00:23.114",,,,,41.91,-87.63,41.92,-87.65,"member"
"DDAA7CDA39F4B8F9","electric_bike","2024-10-29 18:28:54.378","2024-10-29 18:35:56.505",,,,,41.93,-87.64,41.91,-87.63,"member"
"18AE1834D2F04A02","electric_bike","2024-10-29 14:28:00.129","2024-10-29 14:49:49.987",,,,,41.9,-87.67,41.91,-87.63,"member"
"0F2107B8E70B3E1A","electric_bike","2024-10-28 20:00:18.358","2024-10-28 20:05:07.508",,,,,41.9,-87.66,41.9,-87.67,"member"
"FD8DF0E07917E6D1","electric_bike","2024-10-31 19:37:32.746","2024-10-31 19:54:07.810",,,,,41.92,-87.64,41.9,-87.63,"member"
"FDA98C8CF10A3412","electric_bike","2024-10-31 19:07:24.389","2024-10-31 19:13:42.504",,,,,41.97,-87.67,41.98,-87.68,"member"
"2645CA09C0203B48","electric_bike","2024-10-31 19:34:51.444","2024-10-31 19:50:41.068",,,,,41.95,-87.66,41.92,-87.65,"member"
"5C187CC770ABA31E","electric_bike","2024-10-31 20:50:33.077","2024-10-31 20:54:54.194",,,,,41.9,-87.63,41.91,-87.63,"member"
"B8786ED3570A047C","electric_bike","2024-10-25 14:59:28.030","2024-10-25 15:13:15.347",,,,,41.93,-87.67,41.94,-87.64,"member"
"CD00A469693FAA05","electric_bike","2024-10-25 10:00:21.705","2024-10-25 10:15:30.655",,,,,41.94,-87.65,41.9,-87.62,"member"
"F37EE168AC283A5C","electric_bike","2024-10-25 14:17:08.890","2024-10-25 14:27:51.884",,,,,41.94,-87.65,41.94,-87.65,"member"
"9AFD8CD75138CD7B","electric_bike","2024-10-25 07:54:52.946","2024-10-25 07:59:38.235",,,,,41.93,-87.67,41.92,-87.68,"member"
"271085C0DF8853C8","electric_bike","2024-10-05 18:51:20.999","2024-10-05 18:56:36.681",,,,,41.93,-87.64,41.93,-87.64,"member"
"2A1C220E79F78AD0","electric_bike","2024-10-26 19:03:39.701","2024-10-26 19:23:51.051",,,,,41.94,-87.64,41.97,-87.68,"member"
"7BE7FAC91B2CA819","electric_bike","2024-10-27 14:49:55.594","2024-10-27 14:57:36.522",,,,,41.93,-87.66,41.91,-87.65,"member"
"980C99C9815AE2E3","electric_bike","2024-10-27 11:15:42.814","2024-10-27 11:20:00.265",,,,,41.93,-87.65,41.94,-87.65,"member"
"2D0E43654787C6AB","electric_bike","2024-10-01 09:04:12.349","2024-10-01 09:20:22.685",,,,,42.06,-87.72,42.07,-87.69,"member"
"758FABA195211B16","electric_bike","2024-10-01 10:25:25.065","2024-10-01 10:26:04.102",,,,,42.07,-87.69,42.07,-87.68,"member"
"60B231FBEBDB72E1","electric_bike","2024-10-01 09:03:01.862","2024-10-01 09:03:37.180",,,,,42.06,-87.72,42.06,-87.72,"member"
"D83F6FD4EFF95B39","electric_bike","2024-10-01 10:27:45.803","2024-10-01 10:42:35.011",,,,,42.07,-87.69,42.06,-87.72,"member"
"9EF310CCF383A8C7","electric_bike","2024-10-01 13:25:23.099","2024-10-01 13:31:52.368",,,,,41.92,-87.64,41.91,-87.64,"member"
"6EEF051FD518BA77","electric_bike","2024-10-01 17:07:12.260","2024-10-01 17:19:14.200",,,,,41.92,-87.64,41.93,-87.66,"member"
"CBD76545C3E4B100","electric_bike","2024-10-01 13:48:06.282","2024-10-01 13:51:39.713",,,,,41.88,-87.63,41.88,-87.63,"member"
"428E40951ED0F3D0","electric_bike","2024-10-01 17:53:33.738","2024-10-01 18:10:27.302",,,,,41.93,-87.66,41.91,-87.63,"member"
"8E92CE5C8141930A","electric_bike","2024-10-01 18:52:23.410","2024-10-01 18:57:17.017",,,,,41.91,-87.63,41.92,-87.64,"member"
"7DCA87ACF8E39D42","electric_bike","2024-10-01 15:12:46.901","2024-10-01 15:34:33.073",,,,,41.89,-87.63,41.92,-87.64,"member"
"18BF37C5C29F0869","electric_bike","2024-10-01 12:34:44.027","2024-10-01 12:52:16.123",,,,,41.89,-87.64,41.87,-87.67,"member"
"AD8549C011D9B070","electric_bike","2024-10-09 00:28:12.132","2024-10-09 00:32:32.616",,,,,41.93,-87.72,41.93,-87.71,"member"
"18C7C719494B64FD","electric_bike","2024-10-13 16:53:00.349","2024-10-13 16:53:25.751",,,,,41.95,-87.66,41.95,-87.66,"member"
"4301FF8B50C1178D","electric_bike","2024-10-13 10:41:09.889","2024-10-13 10:54:53.406",,,,,41.88,-87.65,41.86,-87.65,"member"
"984CA66AC493E035","electric_bike","2024-10-13 09:57:59.547","2024-10-13 10:02:18.358",,,,,41.89,-87.63,41.88,-87.62,"member"
"4F45263DA9E476F8","electric_bike","2024-10-13 11:11:14.427","2024-10-13 11:24:23.968",,,,,41.88,-87.62,41.89,-87.63,"member"
"5D89D0A2BF6F5C29","electric_bike","2024-10-07 08:53:31.460","2024-10-07 09:01:52.627",,,,,41.89,-87.66,41.88,-87.63,"member"
"8210A19D3208AB10","electric_bike","2024-10-07 15:26:43.483","2024-10-07 15:31:18.233",,,,,41.9,-87.67,41.91,-87.68,"member"
"992B43D00C11256B","electric_bike","2024-10-07 15:19:39.861","2024-10-07 15:25:12.719",,,,,41.91,-87.68,41.9,-87.67,"member"
"BB445AB6D19F9F8C","electric_bike","2024-10-07 08:33:45.593","2024-10-07 08:39:51.077",,,,,41.88,-87.65,41.88,-87.64,"member"
"DE5F738E18030CC2","electric_bike","2024-10-29 16:57:48.348","2024-10-29 17:03:52.674",,,,,41.94,-87.64,41.95,-87.64,"member"
"B124C63842E630AE","electric_bike","2024-10-31 09:14:21.253","2024-10-31 09:15:50.074",,,,,41.89,-87.64,41.89,-87.63,"member"
"DF9DF6D03DA90E3F","electric_bike","2024-10-30 12:36:12.539","2024-10-30 12:49:21.983",,,,,41.86,-87.67,41.88,-87.65,"member"
"3DB1BCC1F5467617","electric_bike","2024-10-02 08:36:37.323","2024-10-02 09:00:48.950",,,,,41.98,-87.66,41.9,-87.64,"member"
"B080E26D4BB94B6B","electric_bike","2024-10-02 07:27:47.512","2024-10-02 07:32:06.076",,,,,41.92,-87.68,41.92,-87.68,"member"
"2FAD05DC982446E4","electric_bike","2024-10-02 07:12:57.519","2024-10-02 07:18:01.463",,,,,41.92,-87.68,41.92,-87.68,"member"
"C1467DCC86984320","electric_bike","2024-10-02 17:23:40.125","2024-10-02 17:27:47.156",,,,,42.06,-87.67,42.05,-87.68,"member"
"3855A02EB4026031","electric_bike","2024-10-10 08:58:59.262","2024-10-10 09:15:49.893",,,,,41.93,-87.64,41.88,-87.64,"member"
"6A2BB605E5DC7E52","electric_bike","2024-10-10 17:38:58.404","2024-10-10 17:41:18.096",,,,,41.9,-87.63,41.9,-87.63,"member"
"F38B8926C8423F0F","electric_bike","2024-10-29 23:46:27.516","2024-10-30 00:06:37.585",,,,,41.88,-87.62,41.92,-87.68,"member"
"51C9B1536C2A9408","electric_bike","2024-10-16 07:33:45.232","2024-10-16 07:41:44.325",,,,,41.9,-87.68,41.92,-87.67,"member"
"23884E1213906E8B","electric_bike","2024-10-02 19:59:29.048","2024-10-02 20:10:31.634",,,,,41.98,-87.67,41.99,-87.66,"member"
"BBB7334D8F052D95","electric_bike","2024-10-03 08:35:50.573","2024-10-03 09:00:02.632",,,,,41.98,-87.66,41.9,-87.64,"member"
"1D15AA2F5E1E805E","electric_bike","2024-10-03 08:12:06.425","2024-10-03 08:28:11.067",,,,,41.93,-87.64,41.88,-87.64,"member"
"D6D10D4B63A5036D","electric_bike","2024-10-03 10:00:16.405","2024-10-03 10:03:07.633",,,,,41.83,-87.62,41.83,-87.63,"member"
"E3FFA355CE821165","electric_bike","2024-10-03 17:50:03.463","2024-10-03 17:50:28.551",,,,,41.92,-87.65,41.92,-87.65,"member"
"1D90F491425608C0","electric_bike","2024-10-03 17:51:06.920","2024-10-03 18:10:29.149",,,,,41.92,-87.65,41.92,-87.68,"member"
"CD79419E526FCB32","electric_bike","2024-10-03 12:33:44.371","2024-10-03 12:44:24.086",,,,,41.88,-87.64,41.9,-87.63,"member"
"9EDD251D85AAFE47","electric_bike","2024-10-12 16:24:44.533","2024-10-12 16:41:51.263",,,,,41.89,-87.63,41.93,-87.65,"member"
"410E1DD93A12DC8C","electric_bike","2024-10-21 20:52:10.625","2024-10-21 21:11:09.817",,,,,41.91,-87.62,41.93,-87.63,"member"
"C78AFDE8F28350C8","electric_bike","2024-10-21 21:20:40.239","2024-10-21 21:32:54.356",,,,,41.93,-87.63,41.93,-87.64,"member"
"3552EFB99E1119E0","electric_bike","2024-10-09 16:36:54.162","2024-10-09 16:51:33.490",,,,,41.89,-87.62,41.86,-87.63,"member"
"FE6C2CC302486809","electric_bike","2024-10-27 12:59:52.771","2024-10-27 13:12:36.488",,,,,41.95,-87.69,41.95,-87.66,"member"
"511502C46B6C7FB4","electric_bike","2024-10-27 02:11:09.325","2024-10-27 02:23:13.613",,,,,41.95,-87.66,41.95,-87.69,"member"
"9083447384AF0A61","electric_bike","2024-10-30 04:06:16.310","2024-10-30 04:17:09.223",,,,,41.79,-87.62,41.78,-87.58,"casual"
"9FBC8CFDAFF5DF24","electric_bike","2024-10-30 01:17:07.898","2024-10-30 01:35:48.996",,,,,41.8,-87.59,41.79,-87.62,"casual"
"D5AA68F2BAC5C4CE","electric_bike","2024-10-30 15:36:56.586","2024-10-30 15:56:29.499",,,,,41.91,-87.75,41.96,-87.77,"member"
"B262B4C3D9218B9C","electric_bike","2024-10-30 13:06:43.699","2024-10-30 13:08:17.400",,,,,41.92,-87.69,41.92,-87.69,"member"
"FE9A1ED7A7B8970A","electric_bike","2024-10-30 11:45:01.561","2024-10-30 11:49:42.594",,,,,41.8,-87.6,41.79,-87.6,"member"
"962329A551C56B53","electric_bike","2024-10-22 17:51:41.119","2024-10-22 17:52:30.298",,,,,41.97,-87.81,41.97,-87.81,"member"
"11DDB85A3149481F","electric_bike","2024-10-21 22:45:26.706","2024-10-21 22:55:40.893",,,,,41.92,-87.7,41.94,-87.72,"member"
"850C3F41206B4AD3","electric_bike","2024-10-22 08:33:50.356","2024-10-22 08:44:22.538",,,"California Ave & Milwaukee Ave","13084",41.94,-87.72,41.922695,-87.697153,"member"
"34F9DC8E1C795A3A","electric_bike","2024-10-13 08:32:01.808","2024-10-13 08:39:46.802",,,,,41.89,-87.64,41.91,-87.64,"member"
"8505C0E571986545","electric_bike","2024-10-13 14:51:02.923","2024-10-13 14:56:34.672",,,,,41.94,-87.65,41.93,-87.66,"member"
"61E0BF2053341778","electric_bike","2024-10-13 14:34:24.381","2024-10-13 14:40:33.089",,,"Wood St & Chicago Ave","637",41.91,-87.67,41.895634,-87.672069,"member"
"527C2FCC2CF59284","electric_bike","2024-10-06 19:21:55.812","2024-10-06 19:30:43.828",,,,,41.88,-87.64,41.88,-87.65,"member"
"9E44F96D0DFEC091","electric_bike","2024-10-07 07:20:17.245","2024-10-07 07:22:12.747",,,,,41.93,-87.64,41.93,-87.64,"member"
"95D20B417FCD9B59","electric_bike","2024-10-07 07:25:46.030","2024-10-07 07:26:37.881",,,,,41.93,-87.64,41.93,-87.64,"member"
"2462196CE95ADCA2","electric_bike","2024-10-17 19:43:51.758","2024-10-17 19:54:16.324",,,,,41.95,-87.66,41.92,-87.65,"member"
"DAB353A6676A0392","electric_bike","2024-10-17 19:18:47.361","2024-10-17 19:23:52.556",,,,,41.89,-87.65,41.89,-87.63,"member"
"F7F995D64BF47C1D","electric_bike","2024-10-08 18:10:53.480","2024-10-08 18:18:52.796",,,,,41.89,-87.63,41.9,-87.63,"member"
"9D2C0A642B4E797B","electric_bike","2024-10-07 21:46:49.169","2024-10-07 21:51:13.966",,,,,42.05,-87.67,42.06,-87.68,"member"
"AA49F71E9DFC9BBF","electric_bike","2024-10-07 22:41:42.841","2024-10-07 22:48:24.866",,,,,42.06,-87.68,42.05,-87.67,"member"
"82323AE760FCB016","electric_bike","2024-10-08 01:29:02.645","2024-10-08 01:46:46.600",,,,,42.05,-87.68,42.06,-87.68,"member"
"F0F21AD76D585D83","electric_bike","2024-10-04 10:19:26.734","2024-10-04 10:24:14.328",,,,,41.89,-87.64,41.89,-87.64,"member"
"7196E95C7027C9F7","electric_bike","2024-10-26 16:32:07.215","2024-10-26 16:50:23.862",,,,,41.97,-87.67,41.93,-87.65,"member"
"A0E12AB4E0FBA004","electric_bike","2024-10-26 18:34:39.923","2024-10-26 18:40:32.985",,,,,41.96,-87.65,41.98,-87.66,"member"
"5AC331840DD66D30","electric_bike","2024-10-26 17:28:04.105","2024-10-26 18:03:00.140",,,,,41.93,-87.65,41.96,-87.65,"member"
"90F0CD1418033DCB","electric_bike","2024-10-04 05:58:18.570","2024-10-04 06:00:57.281",,,,,41.93,-87.65,41.93,-87.65,"member"
"72D582B13C7A6C43","electric_bike","2024-10-28 08:38:19.229","2024-10-28 08:54:38.140",,,,,41.9,-87.65,41.91,-87.71,"member"
"542D8A03D8B9A2FE","electric_bike","2024-10-01 19:49:32.540","2024-10-01 20:05:16.512",,,,,41.96,-87.71,41.94,-87.66,"member"
"AF1897B2162C07F8","electric_bike","2024-10-01 20:05:58.346","2024-10-01 20:12:14.915",,,,,41.94,-87.66,41.93,-87.65,"member"
"8652B9309E9E1C11","electric_bike","2024-10-18 14:05:40.081","2024-10-18 14:09:41.963",,,,,41.79,-87.59,41.79,-87.59,"member"
"0AE3C57B57665DC9","electric_bike","2024-10-18 09:42:55.316","2024-10-18 09:52:23.025",,,,,41.93,-87.65,41.93,-87.64,"member"
"AF0C3ABF6374D4D9","electric_bike","2024-10-01 10:01:32.385","2024-10-01 10:08:42.468",,,,,41.93,-87.66,41.92,-87.68,"member"
"E59B1856001278A7","electric_bike","2024-10-01 18:50:30.539","2024-10-01 18:54:29.174",,,,,41.9,-87.63,41.91,-87.63,"member"
"BA5D64E0416E6DA7","electric_bike","2024-10-25 11:15:17.420","2024-10-25 11:32:56.840",,,,,41.94,-87.65,41.89,-87.63,"member"
"1320F0673341C210","electric_bike","2024-10-25 18:21:11.809","2024-10-25 18:22:20.022",,,,,41.94,-87.67,41.94,-87.67,"member"
"4D11938939C0F5CF","electric_bike","2024-10-25 18:22:43.410","2024-10-25 18:22:57.385",,,,,41.94,-87.67,41.94,-87.67,"member"
"7C79F5C0F3641AF9","electric_bike","2024-10-25 18:17:32.128","2024-10-25 18:19:58.011",,,,,41.94,-87.67,41.94,-87.67,"member"
"37A4F099A8155DB6","electric_bike","2024-10-02 21:30:08.105","2024-10-02 21:30:22.611",,,,,41.81,-87.6,41.81,-87.6,"member"
"1BAD5CB6FC624303","electric_bike","2024-10-02 21:30:49.074","2024-10-02 21:35:19.126",,,,,41.81,-87.6,41.8,-87.6,"member"
"1402E1C5EC1D1825","electric_bike","2024-10-12 12:22:54.501","2024-10-12 12:41:45.218",,,,,41.89,-87.62,41.93,-87.64,"member"
"F90B74F61FF24C4C","electric_bike","2024-10-12 11:19:34.309","2024-10-12 11:27:14.602",,,,,41.86,-87.63,41.85,-87.62,"member"
"417CCF5CE0BFCFD6","electric_bike","2024-10-22 17:57:56.175","2024-10-22 18:00:13.797",,,,,41.93,-87.68,41.93,-87.68,"member"
"000869F760AE0BBA","electric_bike","2024-10-07 08:19:40.689","2024-10-07 08:24:54.479",,,,,41.79,-87.59,41.79,-87.6,"member"
"FBB0513B96849F3C","electric_bike","2024-10-22 19:14:06.264","2024-10-22 19:16:47.288",,,,,41.93,-87.68,41.93,-87.68,"member"
"F1190A1FD87430EA","electric_bike","2024-10-04 17:08:42.525","2024-10-04 17:37:47.057",,,,,41.89,-87.62,41.94,-87.67,"member"
"4BFCD8916661808A","electric_bike","2024-10-04 16:57:30.686","2024-10-04 17:00:11.724",,,,,41.89,-87.62,41.89,-87.62,"member"
"FD8247566EF13BDE","electric_bike","2024-10-23 12:20:57.771","2024-10-23 12:38:55.488",,,,,41.91,-87.63,41.96,-87.68,"member"
"40E2D9A561C3A49E","electric_bike","2024-10-23 12:42:58.211","2024-10-23 12:44:18.116",,,,,41.96,-87.68,41.96,-87.68,"member"
"8B17546E7AE171E7","electric_bike","2024-10-23 12:48:53.398","2024-10-23 12:50:47.685",,,,,41.96,-87.68,41.96,-87.68,"member"
"FCAFAC21894CC517","electric_bike","2024-10-23 04:27:25.336","2024-10-23 04:47:54.097",,,,,41.96,-87.68,41.9,-87.64,"member"
"C2F0C2FB8B743780","electric_bike","2024-10-23 18:55:07.656","2024-10-23 18:59:40.272",,,,,41.92,-87.64,41.92,-87.65,"member"
"193C5F9C1A74A0BF","electric_bike","2024-10-02 13:31:51.501","2024-10-02 13:46:50.074",,,,,41.92,-87.65,41.96,-87.68,"member"
"9C7B2F02E6F8A6D2","electric_bike","2024-10-02 04:26:56.116","2024-10-02 04:47:24.001",,,,,41.96,-87.68,41.9,-87.64,"member"
"9D388D0FA6B773E3","electric_bike","2024-10-21 14:02:07.829","2024-10-21 14:04:31.965",,,,,41.89,-87.64,41.88,-87.64,"member"
"E262BA9FE5F028F7","electric_bike","2024-10-21 12:11:46.412","2024-10-21 12:15:55.542",,,,,41.89,-87.63,41.89,-87.62,"member"
