"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"786F424794F67C66","electric_bike","2024-08-07 12:11:56.623","2024-08-07 12:13:38.845","Michigan Ave & Jackson Blvd","TA1309000002","Wabash Ave & Adams St","KA1503000015",41.8777679,-87.624164,41.87947235235,-87.6256886059,"member"
"BF77066C452B16A1","classic_bike","2024-08-29 20:41:13.067","2024-08-29 20:55:32.410","Scottsdale Park","23113","Scottsdale Park","23113",41.741966,-87.736179,41.741966,-87.736179,"casual"
"6A2177F79C2976F8","classic_bike","2024-08-29 20:38:10.093","2024-08-29 20:40:23.855","Scottsdale Park","23113","Scottsdale Park","23113",41.741966,-87.736179,41.741966,-87.736179,"casual"
"B47F034A9ACCAC32","classic_bike","2024-08-29 20:41:36.658","2024-08-29 20:55:34.539","Scottsdale Park","23113","Scottsdale Park","23113",41.741966,-87.736179,41.741966,-87.736179,"casual"
"0A0B0256A2D542D5","electric_bike","2024-08-21 13:30:16.466","2024-08-21 15:01:38.759","Lincoln Ave & Addison St","TA1309000050","Lincoln Ave & Addison St","TA1309000050",41.946176,-87.673308,41.946176,-87.673308,"casual"
"0424599BACED4DB0","electric_bike","2024-08-08 16:57:25.696","2024-08-08 16:57:41.516","Public Rack - Chopin Park","542","Public Rack - Chopin Park","542",41.942675,-87.761899,41.942675,-87.761899,"casual"
"EC630B50C3D0EED2","classic_bike","2024-08-28 22:16:35.729","2024-08-28 22:41:49.135","St. Louis Ave & Fullerton Ave","KA1504000090","Sawyer Ave & Irving Park Rd","KA1504000096",41.92481559681187,-87.71449506282805,41.95358617895,-87.7093107999,"casual"
"A865C52671289685","classic_bike","2024-08-12 19:54:53.744","2024-08-12 20:21:11.658","Dearborn Pkwy & Delaware Pl","TA1307000128","Dearborn Pkwy & Delaware Pl","TA1307000128",41.898969,-87.629912,41.898969,-87.629912,"casual"
"BE268ACD791E4ECA","classic_bike","2024-08-10 12:26:48.634","2024-08-10 13:15:47.061","Ravenswood Ave & Irving Park Rd","TA1307000149","Ravenswood Ave & Irving Park Rd","TA1307000149",41.95469,-87.67393,41.95469,-87.67393,"member"
"2ACA83C829C4B41E","electric_bike","2024-08-10 11:59:32.478","2024-08-10 12:16:59.146","Lincoln Ave & Addison St","TA1309000050","St. Louis Ave & Fullerton Ave","KA1504000090",41.946176,-87.673308,41.92481559681187,-87.71449506282805,"member"
"F7BC3BF755D77112","classic_bike","2024-08-26 08:38:52.938","2024-08-26 09:03:13.808","Indiana Ave & 26th St","TA1307000005","Rush St & Hubbard St","KA1503000044",41.845687,-87.622481,41.890173,-87.626185,"member"
"8E8AA689B9124ECE","classic_bike","2024-08-20 08:21:06.237","2024-08-20 08:23:17.929","Michigan Ave & Jackson Blvd","TA1309000002","Millennium Park","13008",41.8777679,-87.624164,41.8810317,-87.62408432,"member"
"976B99B688C334BE","classic_bike","2024-08-08 11:57:03.473","2024-08-08 11:59:33.760","Michigan Ave & Jackson Blvd","TA1309000002","Millennium Park","13008",41.8777679,-87.624164,41.8810317,-87.62408432,"member"
"117630B39AF489EA","electric_bike","2024-08-22 21:32:43.684","2024-08-22 21:45:40.506","Damen Ave & Cortland St","13133","Milwaukee Ave & Grand Ave","13033",41.915983,-87.677335,41.891578,-87.648384,"member"
"9E4D17FC07CF5247","electric_bike","2024-08-14 06:37:20.526","2024-08-14 06:43:56.746","Clark St & Elm St","TA1307000039","Larrabee St & Kingsbury St","TA1306000009",41.902973,-87.63128,41.897764,-87.642884,"member"
"67BA2FD2F2A780E7","electric_bike","2024-08-12 08:20:22.197","2024-08-12 08:32:10.339","Clark St & Schreiber Ave","KA1504000156","Clark St & Schreiber Ave","KA1504000156",41.999245,-87.671249,41.999245,-87.671249,"member"
"91B27F651DE625F8","electric_bike","2024-08-25 16:42:57.710","2024-08-25 16:56:15.951","Franklin St & Monroe St","TA1309000007","Morgan St & 18th St","13163",41.880317,-87.635185,41.858086,-87.651073,"member"
"45E3E68C08A23B8C","classic_bike","2024-08-29 18:46:30.722","2024-08-29 18:55:16.514","Damen Ave & Cortland St","13133","Albany Ave & Bloomingdale Ave","15655",41.915983,-87.677335,41.91402671273,-87.705126462,"member"
"3CA276EE3376A498","electric_bike","2024-08-05 14:21:50.074","2024-08-05 14:24:50.785","Franklin St & Monroe St","TA1309000007","Franklin St & Lake St","TA1307000111",41.880317,-87.635185,41.885837,-87.6355,"member"
"3C56E3FC76BA257C","classic_bike","2024-08-02 22:01:01.410","2024-08-02 22:21:08.041","State St & Randolph St","TA1305000029","Morgan St & Polk St","TA1307000130",41.88462107257936,-87.62783423066139,41.871737,-87.65103,"member"
"1FC0B2C12AD55321","classic_bike","2024-08-29 12:36:36.356","2024-08-29 12:43:10.103","State St & Randolph St","TA1305000029","Franklin St & Lake St","TA1307000111",41.88462107257936,-87.62783423066139,41.885837,-87.6355,"member"
"DBF09BE1BE634313","classic_bike","2024-08-29 08:07:02.925","2024-08-29 08:10:20.895","Franklin St & Monroe St","TA1309000007","Franklin St & Lake St","TA1307000111",41.880317,-87.635185,41.885837,-87.6355,"member"
"27EEEA9729CF2AC0","classic_bike","2024-08-07 20:18:54.488","2024-08-07 20:31:36.767","State St & Randolph St","TA1305000029","Wells St & Polk St","SL-011",41.88462107257936,-87.62783423066139,41.872731542263075,-87.63351649045944,"member"
"CBB93B978125BF0A","electric_bike","2024-08-17 15:15:18.264","2024-08-17 15:48:11.499","Michigan Ave & Jackson Blvd","TA1309000002","Southport Ave & Waveland Ave","13235",41.877689838,-87.62407136,41.94724,-87.66412,"member"
"DC82832AC2935AE9","classic_bike","2024-08-12 17:11:58.227","2024-08-12 17:17:58.667","Franklin St & Monroe St","TA1309000007","Sangamon St & Washington Blvd","13409",41.880317,-87.635185,41.883165,-87.6511,"casual"
"C4E348C6733DBBFE","electric_bike","2024-08-31 15:37:51.441","2024-08-31 15:40:59.555","State St & Randolph St","TA1305000029","State St & Randolph St","TA1305000029",41.88462107257936,-87.62783423066139,41.88462107257936,-87.62783423066139,"casual"
"08E628B220CD1848","electric_bike","2024-08-21 18:07:20.252","2024-08-21 18:10:13.399","Franklin St & Monroe St","TA1309000007","Orleans St & Merchandise Mart Plaza","TA1305000022",41.880317,-87.635185,41.888243,-87.63639,"member"
"F9BD66B3ADE3087D","electric_bike","2024-08-09 12:47:04.137","2024-08-09 13:09:22.798","Lake Park Ave & 35th St","KA1503000004","Halsted St & 21st St","13162",41.83127423549,-87.6087991946,41.85377981072743,-87.6466029882431,"member"
"95B5859B40A911B2","classic_bike","2024-08-02 23:38:42.192","2024-08-02 23:41:31.246","Clark St & Elm St","TA1307000039","Clark St & Schiller St","TA1309000024",41.902973,-87.63128,41.907993,-87.631501,"member"
"72BA1105E8ADEC8D","classic_bike","2024-08-17 17:58:23.456","2024-08-17 18:02:08.024","Clark St & Elm St","TA1307000039","Clark St & Schiller St","TA1309000024",41.902973,-87.63128,41.907993,-87.631501,"member"
"F7E2BD06672068DD","classic_bike","2024-08-03 09:28:17.884","2024-08-03 09:31:33.427","Clark St & Elm St","TA1307000039","Clark St & Schiller St","TA1309000024",41.902973,-87.63128,41.907993,-87.631501,"member"
"6CE084EC74B8F02B","electric_bike","2024-08-20 14:46:50.250","2024-08-20 14:52:56.719","Sheffield Ave & Wellington Ave","TA1307000052","Southport Ave & Belmont Ave","13229",41.9362534831413,-87.65266209840775,41.93947775040509,-87.6637476682663,"member"
"7AD8C81154136FFB","classic_bike","2024-08-11 18:24:29.388","2024-08-11 18:37:10.683","Sheridan Rd & Noyes St (NU)","604","Benson Ave & Church St","596",42.058239,-87.677432,42.048214,-87.683485,"casual"
"AA1E08B537C5C22F","classic_bike","2024-08-28 08:37:07.861","2024-08-28 08:44:04.499","Sheridan Rd & Noyes St (NU)","604","Benson Ave & Church St","596",42.058239,-87.677432,42.048214,-87.683485,"member"
"BEC505114331F4DD","classic_bike","2024-08-06 17:04:48.379","2024-08-06 17:13:09.864","Sheridan Rd & Noyes St (NU)","604","Benson Ave & Church St","596",42.058239,-87.677432,42.048214,-87.683485,"member"
"573D76AA0C7932B2","electric_bike","2024-08-05 13:05:59.933","2024-08-05 13:14:02.005","Sheridan Rd & Loyola Ave","RP-009","Western Ave & Granville Ave","KA1504000129",42.00104377979,-87.6611982433,41.99416136902,-87.689438282,"member"
"069B4B150EDA17CD","classic_bike","2024-08-02 16:41:36.068","2024-08-02 16:44:20.007","Stave St & Armitage Ave","13266","Milwaukee Ave & Rockwell St","13242",41.917741,-87.691392,41.92019556200566,-87.69265919923781,"member"
"BD30716B53C70E1E","electric_bike","2024-08-19 09:39:28.957","2024-08-19 09:43:24.663","State St & Randolph St","TA1305000029","Field Blvd & South Water St","15534",41.88462107257936,-87.62783423066139,41.88634906269,-87.6175165471,"member"
"7F2F48CFA67EF7AF","electric_bike","2024-08-24 13:40:01.176","2024-08-24 13:48:37.206","Clark St & Ida B Wells Dr","TA1305000009","Calumet Ave & 18th St","13102",41.8759326655,-87.6305845355,41.85761755293753,-87.61941075325012,"member"
"B8AD39AADC0CC037","electric_bike","2024-08-09 15:30:56.012","2024-08-09 15:37:25.207","Michigan Ave & Madison St","13036","Clinton St & Tilden St","13037",41.882134,-87.625125,41.875885,-87.640795,"member"
"8F03DF0B21D0EE80","electric_bike","2024-08-18 12:24:52.826","2024-08-18 12:33:01.054","Orleans St & Merchandise Mart Plaza","TA1305000022","Sangamon St & Lake St","TA1306000015",41.888243,-87.63639,41.88577925240433,-87.65102460980414,"member"
"8A2CDCAB52380474","classic_bike","2024-08-25 21:23:02.292","2024-08-25 21:30:51.289","Orleans St & Merchandise Mart Plaza","TA1305000022","Clinton St & Jackson Blvd","638",41.888243,-87.63639,41.878316611830684,-87.64098107814789,"member"
"EF45A0EAA148AB86","classic_bike","2024-08-24 17:44:29.121","2024-08-24 18:25:01.535","Woodlawn Ave & Lake Park Ave","KA1503000065","Daley Center Plaza","TA1306000010",41.81409271048,-87.5970051479,41.884241,-87.629634,"member"
"2EF4D1E1A58AE52B","electric_bike","2024-08-03 10:19:01.048","2024-08-03 10:30:45.526","Kedvale Ave & Peterson Ave","24159","Avondale Ave & Irving Park Rd","15624",41.9900762,-87.7317073,41.953393,-87.732002,"member"
"99E8615F9DC28F76","classic_bike","2024-08-07 15:50:58.658","2024-08-07 15:57:51.867","Wabash Ave & Adams St","KA1503000015","Clinton St & Madison St","TA1305000032",41.87947235235,-87.6256886059,41.882751965685614,-87.64119029045105,"member"
"66EF3144332A16D2","classic_bike","2024-08-29 21:11:32.043","2024-08-29 21:24:59.770","Halsted St & Maxwell St","TA1309000001","Morgan St & 31st St","TA1308000046",41.864883,-87.647071,41.8378,-87.65114,"member"
"56F28842300904DE","classic_bike","2024-08-02 15:01:58.865","2024-08-02 15:07:13.808","Wabash Ave & Adams St","KA1503000015","Wabash Ave & Roosevelt Rd","TA1305000002",41.87947235235,-87.6256886059,41.867227,-87.625961,"member"
"9A860D23305D6F0B","classic_bike","2024-08-14 18:16:22.853","2024-08-14 18:22:40.486","State St & Randolph St","TA1305000029","Clinton St & Lake St","13021",41.88462107257936,-87.62783423066139,41.885637,-87.641823,"member"
"2788D062A5D4325D","electric_bike","2024-08-28 11:56:42.602","2024-08-28 12:15:23.447","Franklin St & Monroe St","TA1309000007","Clark St & Wrightwood Ave","TA1305000014",41.880317,-87.635185,41.929546,-87.643118,"member"
"16557869073EAC6A","classic_bike","2024-08-06 07:23:48.098","2024-08-06 07:36:23.547","Clark St & Schiller St","TA1309000024","LaSalle St & Washington St","13006",41.907993,-87.631501,41.882664,-87.63253,"member"
"DBDB65B3DAF134D9","classic_bike","2024-08-22 14:27:22.467","2024-08-22 14:37:28.470","Sheridan Rd & Lawrence Ave","TA1309000041","Montrose Harbor","TA1308000012",41.969517,-87.654691,41.963982,-87.638181,"member"
"289E3D2B32EE7D4C","classic_bike","2024-08-30 07:18:01.372","2024-08-30 07:27:48.385","Dorchester Ave & 49th St","KA1503000069","Woodlawn Ave & 58th St","22002",41.805772,-87.592464,41.789381,-87.596479,"member"
"862662B4C6B56F63","classic_bike","2024-08-16 16:39:42.652","2024-08-16 16:46:27.889","Larrabee St & Kingsbury St","TA1306000009","Ogden Ave & Race Ave","13194",41.897764,-87.642884,41.891795,-87.658751,"member"
"573E7B0657DA8AF5","electric_bike","2024-08-25 17:39:38.935","2024-08-25 17:41:33.812","Wells St & Elm St","KA1504000135","Wells St & Evergreen Ave","TA1308000049",41.903222,-87.634324,41.906724,-87.63483,"member"
"7715C0C66D287117","electric_bike","2024-08-18 16:26:34.146","2024-08-18 16:29:39.772","Wells St & Elm St","KA1504000135","Wells St & Huron St","TA1306000012",41.903556466,-87.634209037,41.894722,-87.634362,"member"
"AA13711E82B37742","electric_bike","2024-08-26 13:21:46.825","2024-08-26 13:24:20.272","Halsted St & Maxwell St","TA1309000001","Halsted St & Polk St","TA1307000121",41.864883,-87.647071,41.87184,-87.64664,"member"
"0F9F772606B9D9CF","electric_bike","2024-08-02 09:04:25.055","2024-08-02 09:26:29.294","Dorchester Ave & 49th St","KA1503000069","Indiana Ave & Roosevelt Rd","SL-005",41.805772,-87.592464,41.867888,-87.623041,"member"
"422D495392324BA3","classic_bike","2024-08-05 18:34:32.839","2024-08-05 19:01:09.451","Michigan Ave & Jackson Blvd","TA1309000002","Wabash Ave & Wacker Pl","TA1307000131",41.8777679,-87.624164,41.886875,-87.62603,"casual"
"468FD1AA69D03AF4","classic_bike","2024-08-10 18:49:23.374","2024-08-10 18:54:58.063","Wabash Ave & Adams St","KA1503000015","Buckingham Fountain","15541.1.1",41.87947235235,-87.6256886059,41.869515,-87.6240634,"member"
"2F7C6B09FE0CDBF6","classic_bike","2024-08-13 20:12:35.510","2024-08-13 20:36:17.282","Franklin St & Monroe St","TA1309000007","Sedgwick St & Webster Ave","13191",41.880317,-87.635185,41.922167,-87.638888,"casual"
"E3CE55314000C64E","classic_bike","2024-08-28 07:18:02.863","2024-08-28 07:30:23.636","Michigan Ave & Jackson Blvd","TA1309000002","Canal St & Harrison St","13326",41.8777679,-87.624164,41.874255,-87.639573,"member"
"2AA9D7B92285C11D","classic_bike","2024-08-23 07:25:08.500","2024-08-23 07:33:49.114","Michigan Ave & Jackson Blvd","TA1309000002","Canal St & Harrison St","13326",41.8777679,-87.624164,41.874255,-87.639573,"member"
"299EECFBF9F1FC72","classic_bike","2024-08-12 16:53:19.687","2024-08-12 17:04:08.703","Wabash Ave & Adams St","KA1503000015","Canal St & Madison St","13341",41.87947235235,-87.6256886059,41.882409,-87.639767,"member"
"1CFA3232A65C120C","electric_bike","2024-08-14 08:29:57.297","2024-08-14 08:38:30.058","Kilbourn Ave & Diversey Ave","24323","Kedzie Ave & Milwaukee Ave","13085",41.93179,-87.73934,41.929567,-87.707857,"member"
"2231517B282E8331","electric_bike","2024-08-24 12:50:59.562","2024-08-24 13:01:43.334","Granville Ave & Pulaski Rd","24156","Christiana Ave & Lawrence Ave","15615",41.9924402,-87.7289072,41.96835449363,-87.7118306675,"member"
"8639742F4F16EDAF","classic_bike","2024-08-02 21:21:34.425","2024-08-02 21:55:01.119","Michigan Ave & Jackson Blvd","TA1309000002","Streeter Dr & Grand Ave","13022",41.8777679,-87.624164,41.892278,-87.612043,"member"
"0BBEA7EE7E3ECB14","electric_bike","2024-08-05 18:08:53.506","2024-08-05 18:09:48.371","Franklin St & Monroe St","TA1309000007","Franklin St & Adams St (Temp)","TA1309000008",41.880317,-87.635185,41.87943409140013,-87.63550400733948,"member"
"E5C38A1EA72CE393","classic_bike","2024-08-08 13:30:27.091","2024-08-08 14:10:00.793","Franklin St & Monroe St","TA1309000007","Griffin Museum of Science and Industry","KA1503000074",41.880317,-87.635185,41.79172820953,-87.583945009,"member"
"D06C9938E044CED6","electric_bike","2024-08-03 18:21:39.518","2024-08-03 18:31:04.238","Elizabeth St & Randolph St","23001","Desplaines St & Kinzie St","TA1306000003",41.884336,-87.658902,41.888716036,-87.6444478533,"member"
"C5E12067E8ABD24E","electric_bike","2024-08-05 18:31:02.338","2024-08-05 18:53:12.655","Southport Ave & Wrightwood Ave","TA1307000113","Clark St & Bryn Mawr Ave","KA1504000151",41.928773,-87.663913,41.983593,-87.669154,"member"
"E300560A8D8F3458","classic_bike","2024-08-18 10:30:27.565","2024-08-18 10:36:06.869","Broadway & Wilson Ave","13074","Clark St & Leland Ave","TA1309000014",41.965221,-87.658139,41.96708783918421,-87.66729086637497,"member"
"E240044B993587F1","electric_bike","2024-08-17 13:00:30.654","2024-08-17 13:15:32.165","Southport Ave & Wrightwood Ave","TA1307000113","Damen Ave & Thomas St (Augusta Blvd)","TA1307000070",41.928773,-87.663913,41.901315,-87.677409,"member"
"02CADB1790F06E58","classic_bike","2024-08-29 19:38:21.697","2024-08-29 19:40:35.749","Southport Ave & Wrightwood Ave","TA1307000113","Ashland Ave & Wrightwood Ave","13296",41.928773,-87.663913,41.92883,-87.668507,"member"
"86DEB6BB7724C897","classic_bike","2024-08-26 20:33:11.677","2024-08-26 20:40:41.622","Southport Ave & Wrightwood Ave","TA1307000113","Clark St & Drummond Pl","TA1307000142",41.928773,-87.663913,41.931248,-87.644336,"member"
"EBCBEC83A55A2846","electric_bike","2024-08-20 07:23:26.143","2024-08-20 07:47:32.997","Kedzie Ave & Milwaukee Ave","13085","Paulina St & Flournoy St","KA1504000104",41.929567,-87.707857,41.873061087897916,-87.66913488507271,"member"
"665B9496809BB4E5","electric_bike","2024-08-28 15:41:47.088","2024-08-28 16:07:11.319","Michigan Ave & Madison St","13036","Clarendon Ave & Gordon Ter","13379",41.882134,-87.625125,41.95786652415174,-87.64950513839722,"member"
"E6C2DA191BE874E0","classic_bike","2024-08-11 13:05:51.872","2024-08-11 13:14:33.534","Wabash Ave & Adams St","KA1503000015","Columbus Dr & Randolph St","13263",41.87947235235,-87.6256886059,41.884728,-87.619521,"member"
"7EF0C48914792E75","electric_bike","2024-08-22 20:33:37.579","2024-08-22 20:43:50.439","Southport Ave & Wrightwood Ave","TA1307000113","Sedgwick St & Schiller St","TA1307000143",41.928773,-87.663913,41.907626,-87.638566,"member"
"889E2DBAD986BFC1","classic_bike","2024-08-29 16:55:25.238","2024-08-29 17:10:42.003","Michigan Ave & Madison St","13036","Michigan Ave & 14th St","TA1307000124",41.882134,-87.625125,41.864059,-87.623727,"member"
"72264EFF7EF24A3F","electric_bike","2024-08-20 12:44:06.527","2024-08-20 12:46:29.300","N Carpenter St & W Lake St","20251.0","N Carpenter St & W Lake St","20251.0",41.885586,-87.6531893,41.885586,-87.6531893,"member"
"0BBC7314DE4E5D1A","classic_bike","2024-08-31 09:32:49.166","2024-08-31 10:28:04.537","Keeler Ave & Carmen Ave","23110","Keeler Ave & Carmen Ave","23110",41.974323,-87.7331,41.974323,-87.7331,"casual"
"51EB3D0102CECCE1","classic_bike","2024-08-31 09:52:38.211","2024-08-31 14:30:13.810","McClurg Ct & Ohio St","TA1306000029","McClurg Ct & Ohio St","TA1306000029",41.892592119709725,-87.61728912591934,41.892592119709725,-87.61728912591934,"casual"
"38D9D3B9A9083DF9","classic_bike","2024-08-31 14:28:15.414","2024-08-31 14:30:35.466","McClurg Ct & Ohio St","TA1306000029","McClurg Ct & Ohio St","TA1306000029",41.892592119709725,-87.61728912591934,41.892592119709725,-87.61728912591934,"casual"
"70B5EB7F9C7E664F","classic_bike","2024-08-31 14:29:03.170","2024-08-31 14:31:06.301","McClurg Ct & Ohio St","TA1306000029","McClurg Ct & Ohio St","TA1306000029",41.892592119709725,-87.61728912591934,41.892592119709725,-87.61728912591934,"casual"
"99DD7E7DFE585D25","classic_bike","2024-08-30 19:28:18.662","2024-08-30 19:47:32.286","McClurg Ct & Ohio St","TA1306000029","McClurg Ct & Ohio St","TA1306000029",41.892592119709725,-87.61728912591934,41.892592119709725,-87.61728912591934,"casual"
"EF6F8284C184E0B2","classic_bike","2024-08-23 17:36:20.695","2024-08-23 19:56:40.956","Stetson Ave & South Water St","TA1308000029","Stetson Ave & South Water St","TA1308000029",41.886835,-87.62232,41.886835,-87.62232,"casual"
"4C883A06BA9FFDE4","electric_bike","2024-08-23 16:58:36.955","2024-08-23 18:13:58.936","Adler Planetarium","13431","Adler Planetarium","13431",41.866095,-87.607267,41.866095,-87.607267,"casual"
"3588501727F25ED0","classic_bike","2024-08-07 17:35:13.896","2024-08-07 17:38:25.850","Adler Planetarium","13431","Adler Planetarium","13431",41.866095,-87.607267,41.866095,-87.607267,"casual"
"68697FEA3460BCE0","classic_bike","2024-08-07 18:46:28.171","2024-08-07 19:18:32.351","Kosciuszko Park","15643","Kosciuszko Park","15643",41.93058537138,-87.7237773635,41.93058537138,-87.7237773635,"casual"
"C02CDA568F8337A6","classic_bike","2024-08-06 23:06:32.357","2024-08-06 23:28:45.721","Adler Planetarium","13431","Adler Planetarium","13431",41.866095,-87.607267,41.866095,-87.607267,"casual"
"693D4EA9F7F2DFFE","classic_bike","2024-08-07 17:57:12.228","2024-08-07 17:59:33.707","Adler Planetarium","13431","Adler Planetarium","13431",41.866095,-87.607267,41.866095,-87.607267,"casual"
"468CF80523B2D5EF","classic_bike","2024-08-07 12:10:55.559","2024-08-07 13:27:15.205","Keeler Ave & Carmen Ave","23110","Keeler Ave & Carmen Ave","23110",41.974323,-87.7331,41.974323,-87.7331,"casual"
"56485689FBBDD1A2","classic_bike","2024-08-11 21:00:07.696","2024-08-11 23:09:33.197","McClurg Ct & Ohio St","TA1306000029","McClurg Ct & Ohio St","TA1306000029",41.892592119709725,-87.61728912591934,41.892592119709725,-87.61728912591934,"casual"
"F33D8DAB4F06964E","electric_bike","2024-08-17 21:28:29.553","2024-08-17 22:43:35.967","Adler Planetarium","13431","Adler Planetarium","13431",41.866095,-87.607267,41.866095,-87.607267,"casual"
"D387C3857FB3AE1B","classic_bike","2024-08-18 11:21:09.276","2024-08-18 11:52:24.238","Desplaines St & Jackson Blvd","15539","Desplaines St & Jackson Blvd","15539",41.87811890091227,-87.64394760131836,41.87811890091227,-87.64394760131836,"casual"
"4B1573EA665AA214","classic_bike","2024-08-18 09:10:07.346","2024-08-18 09:11:40.989","McClurg Ct & Ohio St","TA1306000029","McClurg Ct & Ohio St","TA1306000029",41.892592119709725,-87.61728912591934,41.892592119709725,-87.61728912591934,"casual"
"84B5A9B565893DF7","classic_bike","2024-08-13 15:35:20.235","2024-08-13 15:56:23.986","Desplaines St & Jackson Blvd","15539","McClurg Ct & Ohio St","TA1306000029",41.87811890091227,-87.64394760131836,41.892592119709725,-87.61728912591934,"member"
"3BEA66C3984AD70B","electric_bike","2024-08-14 15:45:30.025","2024-08-14 16:00:24.381","Desplaines St & Randolph St","15535","McClurg Ct & Ohio St","TA1306000029",41.883703,-87.644238,41.892592119709725,-87.61728912591934,"member"
"E3CE7A596DB51606","classic_bike","2024-08-24 15:30:25.141","2024-08-24 15:36:05.954","Wabash Ave & Grand Ave","TA1307000117","McClurg Ct & Ohio St","TA1306000029",41.891466,-87.626761,41.892592119709725,-87.61728912591934,"member"
"F95370B3AA4A8408","classic_bike","2024-08-23 19:37:35.721","2024-08-23 19:41:44.098","Wabash Ave & Grand Ave","TA1307000117","McClurg Ct & Ohio St","TA1306000029",41.891466,-87.626761,41.892592119709725,-87.61728912591934,"member"
"8CD3B848489A1D21","classic_bike","2024-08-03 14:49:30.950","2024-08-03 15:09:46.082","Michigan Ave & 8th St","623","Adler Planetarium","13431",41.872773,-87.623981,41.866095,-87.607267,"member"
"7832113D314FAB17","electric_bike","2024-08-05 10:39:50.374","2024-08-05 10:47:26.494","Halsted St & Maxwell St","TA1309000001","Wood St & Taylor St (Temp)","13285",41.864845872,-87.647159576,41.869265218438194,-87.67373085021973,"member"
"4C048FFDA2D6C5AD","electric_bike","2024-08-04 18:39:11.423","2024-08-04 18:45:57.391","Wabash Ave & Adams St","KA1503000015","Desplaines St & Jackson Blvd","15539",41.87947235235,-87.6256886059,41.87811890091227,-87.64394760131836,"casual"
"738D944500417F15","classic_bike","2024-08-19 16:37:42.088","2024-08-19 17:02:45.717","Halsted St & Maxwell St","TA1309000001","Adler Planetarium","13431",41.864883,-87.647071,41.866095,-87.607267,"casual"
"6E08773DAA228C7F","classic_bike","2024-08-18 19:06:31.786","2024-08-18 19:29:07.635","Halsted St & Maxwell St","TA1309000001","Adler Planetarium","13431",41.864883,-87.647071,41.866095,-87.607267,"casual"
"A12A01B4F67C9181","electric_bike","2024-08-21 08:39:42.760","2024-08-21 08:53:10.360",,,"Desplaines St & Jackson Blvd","15539",41.93,-87.65,41.87811890091227,-87.64394760131836,"member"
"5616EC6CF682C3DB","electric_bike","2024-08-14 12:56:27.003","2024-08-14 13:02:31.743",,,"Indiana Ave & 26th St","TA1307000005",41.83,-87.62,41.845687,-87.622481,"member"
"1B0AE9E779AEF6DF","electric_bike","2024-08-08 08:05:26.531","2024-08-08 08:18:40.214",,,"Desplaines St & Jackson Blvd","15539",41.91,-87.66,41.87811890091227,-87.64394760131836,"member"
"E9C874E211EE7782","electric_bike","2024-08-20 08:13:09.246","2024-08-20 08:26:50.382",,,"Desplaines St & Jackson Blvd","15539",41.93,-87.65,41.87811890091227,-87.64394760131836,"member"
